id,Tweet,Stance
859864368984489984,"#yourchoice ""i have set before you life &amp; death, blessing &amp; cursing: #chooselife that you may live."" deuteronomy 30:19 dr gs linton plz rt",-1
862487374399492096,a big thank you to @clcyouthprolife for organizing the #marchforlife candlelight vigil,-1
862759158139035650,#momsdontneed to be told #abortion is their best option. help is available if they,-1
863695914854232064,"today is another good opportunity to make the decision to renounce sin, accept jesus into your life. choose life today",-1
864105032064667652,epic #chooselife motivational start to @nclstartupweek thanks for the book @bradburton !,-1
865283892986740736,what a beautiful video feat. christian ouimet and the capital city condors,-1
866081052426735616,pregnant at 18. hailed by abortion foes. punished by christian school. via @sherylnyt,-1
867070862117265408,@angela_infidel frightening stat. abortion is murder.,-1
867848763288809472,"we agree, and so does the @ctrmedprogresss.",-1
868186762916630534,brave and inspiring mom with cancer refuses abortion and gives birth to healthy twins,-1
868792239656513536,take a new path_let the unborn live!,-1
869593407932571653,"@ppact is super proud of their 300 campus groups. well, we have over 1,140. the #prolifegen is winning.",-1
869659908416917505,amazing photos of preborn babies in the womb show that life begins at fertilization:,-1
869969953658728448,"""don't let numbers define you despite a scale, or checking account, #chooselife just focused on one thing to be active, healthy and happy.""",-1
870603536404557824,"see, i set before you today life and prosperity, death and destruction. [deuteronomy 30:15]",-1
872174941042606080,".@thepengineer and i hae just ben tae @the_lowry #salford tae see #trainspottinglive, ye ken? brilliant!",-1
875059566320472066,"if this doesn't convince you that #popefrancis is a fraud, nothing will.",-1
875728425587290112,anyway. how about a palette cleanser? because our goobers are the best goobers,-1
877377077137162242,#plannedparenthood needs to get used to #losing. #sin will cost them far more than they can afford to pay!,-1
877601653683310592,"#pinkout yeah, planned parenthood just pinked out nearly a million dollars &amp; lost their .",-1
877666710202990592,mt @amenditusa: halt this madness_outlaw abortion!,-1
880420796912586752,thank you @refinery29 for covering this story - an absolute must-read.,-1
880532359019347968,come together and fight for life.,-1
880853278917091328,"#chooselife choose life is trending, how cool is that?",-1
880861017101807616,"mt @march_for_life ""'i'm a mother today because my mom chose life!' beautiful!""",-1
880953472597852164,great to hear @maz240708 on @bbcnolan talking about the fantastic services @life_ni offer women facing crisis pregnancy,-1
885020916908003328,good morning! may every morning make you want to get up and live.,-1
886942673986347008,@momo_sandiego @grnlakegirl @hmgivingsoul @suziday123 @lifewithjohn @jenniferpilates @always5star @pismoeyedoc @eatlivetraveldr @cattmccreary @gary_hensel @lorimoreno @rockyourmessage now is the only time that truly exist...its the only place you could ever be!!! so why not life,-1
889274708750991360,"i'm getting a lot of compliments on this shirt, believe it or not.",-1
890996615070220289,"health board buckles to pro-abort pressure, forces pregnancy centers to post false signage:",-1
891300750630031362,uphold prudence_prevent the carnage!,-1
815375648562679809,happy new year everyone make 2017 the year you go to that gig !,-1
818140470555607040,will we be seeing you at the walk for life west coast?,-1
824269240370921473,would ewen bremner and robert carlyle choose the 1990s or 2010s? watch their quickfire quiz with @minniesteph5,-1
824368518594523137,always the tax payers fault. our fault we don't want to fund abortions and our fault we can't afford adoptions,-1
824676705742782470,the media may ignore the #marchforlife but the white house is now in full support!,-1
824695385994235904,so many young people standing for life! thrilled to be joined by pro-life youths today.,-1
824745622620114945,the #prolifegen brings a beautiful perspective to pro-life movement. may we follow their example.,-1
824820539399225344,#prolifeyouth at #livg2017 if you have photos from other rallies send them!!,-1
825004484703162368,it's @march_for_life day!! meet us at the corner of 12th and constitution.,-1
825007808307462144,the #mass4life joy has poured out into the streets as the #prolifegen heads to the !,-1
825015662116532224,#whywemarch because we love life,-1
825050605488111616,17-year-old brittany benz is standing up for the voiceless today at the #marchforlife in d.c. - this is the,-1
825057728456425476,if only the left believed the womb was a sanctuary.,-1
825125957698596864,mt @karee_news: you can do something try to touch hardened hearts and,-1
825161135318040576,blessed to have been part of such a powerful event 🤗 #chooselife @erineporter_,-1
825380166704693248,"news flash: iuds can end the life of a human person, a zygote. google it.",-1
826227526586429441,selfie for life,-1
826252244739776513,just a few photos from our 2017 #marchforlife trip! we are the #prolifegen &lt;3,-1
826508663196119040,this friday at the ad. £5 entry includes 1 drink. £10 entry includes 3 drinks. doors open at 2230,-1
826836576588165120,brilliant @hannahb4livimp speech in #brexitbill - w apols to #trainspotting - the choices scotland didn't make: we #chooselife in the eu,-1
826837694093332486,"we are the #prolife generation — we are stronger, more united, and more diverse than ever before",-1
826859183236489220,mt @karee_news: you can do something try to touch hardened hearts and,-1
828609760714973185,the march is over. now what?,-1
829179129450864646,very thankful to say i graduated from a school that taught me how important life is,-1
829243575313506306,time to roll my sleeves up and get shit done!,-1
830734049035563008,the #left claims the future is female while they #standwithpp and kill 450 girls a day,-1
835570616006770691,we've got students and community members going through the @swadvocates training today!,-1
835893335462072321,couldn't be prouder to call these pro-life feminists my friends! (disclaimer: i don't agree with everything in this article),-1
836743035320872960,mt @awakedeborah: fearfully and wonderfully made! by god.,-1
836954321187004418,mt @karee_news: you can do something try to touch hardened hearts and,-1
837075198788657153,vatican insider 02/25/17: janet morana talks to joan lewis about norma mccorvey,-1
837108956484902912,mt @marylene58: so beautiful and angelic. please .,-1
837120082887094273,mt @awakedeborah: fearfully and wonderfully made! by god.,-1
837126570498113539,mt @awakedeborah: fearfully and wonderfully made! by god.,-1
837463466193596421,"""no man has ever judged a woman on her eyelashes""",-1
837796004111974406,choose progress #wrestling 2,-1
842440422446239744,"""pro-life day"" in the alabama house of representatives.",-1
844924933247569920,great to be part of the #choicesforlife event @libertonhs,-1
845333663755747329,my @t2trainspotting illustration runs in today's @detroitnews. grab a copy!,-1
846090987101409282,it was such a privilege to join with these epic young people in madrid for the 1st congress by @masvidaeu!!!,-1
846091659037347840,join with @students4lifehq's campaign to #defundpp! gen,-1
846923194921603072,it's time for @housegop and @senategop to tell @ppfa to gfy...,-1
847315541719003137,i had a shite covered naked arse in touching distance. #chooselife choose #trainspottinglive #micf17 @sometimesmelb,-1
847405560274092034,journey wisely. #qotd #alexelle #choices #chooselife #chooseyourself #appreciation #bekind #bethelight @aliyahobrien @_carrienet_ @iced17,-1
847684235867574273,@realjameswoods i am thrilled to hear this!,-1
847863802066612224,@thegmcollector happiness is receiving my #georgemichael jive talkin' cd today! thank you!,-1
847971757545979904,i think we are born in direct response to a plan god has. life is hard when we don't discover god's plan.,-1
847985480067149824,verdict: a worthy follow-up to an all time fave. and i'm still madly in love with @mcgregor_ewan,-1
848262655009632257,my mate lance posted a heartbreaking link ( and i made this thing about it.,-1
852507853944307712,choose life t2trainspotting,-1
853242377523392512,make it legal_unborn right to life!,-1
854660782260314113,mt @patrioticgirl86: keep me safe lord from the hands of the wicked.,-1
854784207133876225,mt @humancoalition: i chose not to view your life as optional.,-1
855243216806854656,"in my vida loca, i never choose between @ricky_martin or @kateupton. i choose @ricky_martin and @kateupton.",-1
857370814861123585,mt @marylene58: so beautiful and angelic. please .,-1
857662894590361606,"all life deserves respect, love, and support.",-1
858049033918713857,rabbis resist the @nra-#trump agenda to make it even easier for dangerous people to get guns #chooselife #disarmhate #nraam @rabbisagstgunv,-1
858756609283108864,"after he is told to save some babies, abort others, doctor becomes pro-life:",-1
858776887350276096,"mt @amenditusa: new mood,new plan. let america decide!",-1
859032687687892994,give the unborn a us bill of rights!,-1
859052393597730816,things work out best for those who make the best of how things work out.,-1
859180848863563777,"#prolife leaders ‘sock it’ to #plannedparenthood with 196,543 baby socks",-1
862246045505474561,i was @artsdepot for the tech rehearsal and a great show of #trainspotlive by @iyf_theatre yesterday. check it out this week!,-1
862309215888486401,mt @amenditusa: we the people end abortion america!,-1
863023428814721024,for every child aborted there are 2 families willing to adopt it,-1
863795691642126336,"a beautiful piece. well done, sir @joebrolly1993",-1
864214789169573890,#donalwalsh was an incredible guy - his mother is an amazing woman with a powerful message,-1
865238412982439940,congressman @bradwenstrup: younger people are more #prolife than previous generations. #prolifegen @frcdc,-1
866006553593344004,an absolute joy to be at #march4lifeuk today. we are !,-1
867404299239870466,"tonight @trainspotlive debuts in northern ireland, home to our company stage manager @collinstini! @iyf_theatre @themacbelfast",-1
867542723204665344,"so @slate called us ""feisty."" love it!!",-1
867783231722205184,“abortion doula” says she provides emotional support to women who kill their children,-1
867783249082404865,sign the petition: the us supreme court must repeal roe v. wade,-1
868089533455372289,the stunning callousness &amp; lack of respect for life is infuriating &amp; disheartening. it is grotesque.,-1
868091956966174722,woke up to this awesome review! #thankyou felicia!,-1
868154010611707910,very honored for @repchrissmith to join capitol conversations podcast w/ @traviswussow &amp; i.,-1
869556554172858368,wemustlistenreverently2wordofgod2change #cultureofdeath rt,-1
869708318586978304,"""choose life.""",-1
870087119389298689,slaughtering babies is a billion dollar business...here in the us! let that sink in......,-1
871715402480582658,"""stay local, work local, get connected"" #chooselife #freerangehumans @icswansea",-1
872913893181591552,#olympic gold medalist: i had an #abortion that ‘seemed like no choice’ and it ‘broke me’,-1
873510272639619076,"life is full of choices, but your ability to choose should not interfere with my existence.",-1
877315213598625792,the world is full of people who hurt with words. but you can give words that heal.,-1
877598313251393537,the abortion narrative tells us that some people are more worthy than others. we say #lovethemboth. no to !,-1
877608815251861504,this is why we fight for life!,-1
879765027988885508,great to see the #prolifegen in action! @lifesite,-1
880490201474269186,"right, now that i have guarantees from greg, who is up for interactive ?",-1
880614240859680768,"same age as my son. which makes it extra tough. please people,",-1
880756779541385216,bbc news - terry gobanga: 'i was gang-raped on my wedding day',-1
880790587963846657,taxpayers are funding animal tests for homemade abortions:,-1
880820778312376320,i am disappointed in today's veto of the #chooselife license plate. the voluntary contributions wld have supported many michigan families.,-1
880821076787417088,this is very disappointing.,-1
880830493125734400,#prolife doctor fights state law forcing him to act against his religion @theblaze,-1
880864650379878400,"choose life if you're reading this hashtag, thank your mother for choosing life!",-1
883224034552541184,a new dryvve through event at the @cairncentrehub brought to you by @justbeedramatic,-1
885870477796925441,celebrating #adoption day with my girl. lots of shopping &amp; lunch! remember adoption is always an option.,-1
887737346090782722,"@animalpenpals @animalequality uuuugh. so sad, so vile. and people call us crazy because we want no part of it. life",-1
887766106429038592,california judge slams state law forcing pregnancy centers to promote abortions,-1
888096529608822784,"“i am not suffering. i am not ill... please don’t try to kill us all off.""",-1
888800167306067968,stunning images of preborn children show that human life begins at fertilization,-1
815364155737653248,mt @testisfidelis: women are not ragdolls. they can practice selfmastery.,-1
815603500507922433,"if you find yourself facing an #unplanned #pregnancy in 2017, don't lose heart, the #best is yet to come.",-1
815667046897827840,"tonight the darts, next weekend the alps, end of january is vegas baby for @realcframpton",-1
816598371704127488,my favourite hairdresser,-1
817722388251078657,such a good time at @tropicanaldn with @callahanmusic_. celebrating the life of the one and only @georgemichael.,-1
818387932692279296,we are only a few weeks away now from #t2trainspotting #chooselife @irvinewelsh,-1
819641396957159425,how are you #prolife? send us your story! communications@ewtn.com,-1
819937588815478785,dog meat is a delicacy in some places. pig meat in others. no meat is necessary for human health or survival.,-1
822115177030176768,absolutely. i gladly join #virginia mourning lives lost to abortion.,-1
822916166238748672,defend life. every life is a gift from god. that message from our lady of peace family.,-1
822917518159294465,"pro-life, pro-women, pro-love",-1
824491578974674945,#adoption is an option! thanks @wendys!,-1
824700454168825858,"do your job, #media cover the #marchforlife in washington on friday!",-1
824973334291025921,#usbishopsforlife are here to celebrate mass with the #prolifegen! #mass4life #istand 4life,-1
825025232549380096,"i am the #prolifegen because if my grandma had listened to her peers and had an abortion, my dad wouldn't be here today and neither would i.",-1
825035939575631872,"back in the cinema, ready for . . . t2: trainspotting",-1
825049825775321090,the #marchforlife is next!,-1
825064659959046145,2017 march for life.,-1
825079789899874305,"in honor of it being the #marchforlife here are some pics of my adorable niece, life is a beautiful thing no matter what stage",-1
825732988457598977,"off to see @sickboyt2 @trainspottinghq @t2updates @t2trainspotting again tonight. twice in two days, it really is that good",-1
825895687707582468,"march for life’s young generation brings joy, promise #whywemarch #prolifegen via @washtimes @rebeccahagelin",-1
825978824374509568,'silence is the simple stillness of a person before the word of god' - dietrich bonhoeffer,-1
826158091846680576,catholic university students march as witnesses to life at,-1
826307086245957632,the world outside of the us continues to progress.,-1
826461184647897088,#rallyforlife: #prolife supporters gather in greenville #prolifegen #savethebabyhumans #endabortion @reflectornews,-1
826600377902592000,thank you .@potus @realdonaldtrump for this outstanding nomination of .,-1
826853808248549377,mt @humancoalition: i chose not to view your life as optional.,-1
828826299644915716,"first you make your choices, then your choices make you.",-1
831071817825656832,some great coverage @bbcscotlandnews covering @lomondtrossachs @bbccountryfile,-1
831751439353577472,"#chooselife choose #trainspotting2 frantic darkly acute comic thrills, still processing something special for connoisseurs of 1996 original",-1
833783294298775552,original roe v wade mum who later became pro-life dies:,-1
834805315929522176,"""the only thing (abortion) was guaranteed to do was end the life of my daughter.""",-1
835284760930873344,"oh, i like that... ""join our hands in goodness."" i agree. let's.",-1
835500936244117504,keep me safe lord from the hands of the wicked;,-1
836103827015229440,from the archives: guest post by katherine marple @keeplifelegal,-1
836455845944647680,a great day for mothers &amp; babies in qld! there was never enough support to pass this dismal abortion law!,-1
836544705856851968,"#trainspottinglive - anarchic, confronting &amp; poignant. go see it!",-1
837060821154832384,#ectopicpregnancy: it’s not always a death sentence,-1
837092594874204161,mt @patriotjewelusa: help save most innocent among us!,-1
837093906651086848,mt @patrioticgirl86: one day.... you will wish you had me,-1
837292944340185089,students for life advocates for the pro-life movement on campus,-1
837395417801322496,.@my_ccu students participate in @students4lifehq chalk for life day! @mikaylemarie,-1
838106199497322497,this has to be the new introductory sequence to trainspotting,-1
839210772731478017,pd sid @polscotdogs &amp; @cluedupproject presented to our choices for life youth group tonight helping raise awareness about drugs,-1
840322093694779394,canadian prime minister justin trudeau: opposing abortion “takes away women’s futures”,-1
840697749293129736,"priests for life youth director, bryan kemper speaking at staten island youth fest 2017",-1
841675332881129473,former #plannedparenthood manager explains what it's like to assist w/an abortion.,-1
843033343822315520,@exwhuemployee can we get retweet for all belgian irons who are forced to drink beer from 8. and we got carroll on the coach,-1
843449775345287169,abortionists' meddling causes prolifers to lose lease read more at,-1
845593740987154433,class act from the cast of #trainspottinglive head to @fortyfive_ds to catch a frenetic &amp; creative piece of immersive theatre,-1
847075935320989697,the painful reality of dismemberment abortions tearing off a baby’s limbs:,-1
847396407430467584,holiday in #oz just getting better @carlycarlzb74 took me to #trainspottinglive #omfg #chooselife great cast - blown away,-1
847441851367866369,the beautiful wanda ( far right) living proof that a broken spirit can be healed with love and patience.,-1
848179762967326721,"why are most conservatives #prolife? because at its core, protecting the unborn, who have no voice, is about liberty.",-1
848331847721406465,"mt @amenditusa: new mood,new plan. let america decide!",-1
851244128369340419,so @ppact still has direct access to the @whitehouse? sad!,-1
854105869482577920,every single person is important in this world.,-1
854172397447938049,believe in yourself.,-1
854569640563027968,the fact that @karenhandel is #prolife is a good reason to elect her in #ga06 runoff on !,-1
855093763932377091,thanks @jillhennessy for supporting #empower54! #africa #loveisstrength #chooselife #empower54 @katgraham,-1
856117297831956481,#life is never the wrong choice. for real help &amp; #support visit,-1
857106286697213952,mt @amenditusa: we the people end abortion america!,-1
858378759912644608,"hey hey, ho ho, roe vs. wade has got to go.",-1
858681043733233664,mt @amenditusa: halt this madness_outlaw abortion!,-1
858856507261276163,"mt @march_for_life ""2017 march for life conference © emily green, all rights reserved"" gen",-1
859034186740584448,never be afraid to stand alone.,-1
859105543020871681,#stemacademy administrator on leave for screaming at #prolife teen,-1
859121353445834752,me n dad looking well cool,-1
861355024764592129,"say #chooselife! choose #renton, choose #trainspottinglive coming to a town near you - go see it!!",-1
862940462658842625,"in the media - @spucprolife: ""leaked manifesto: labour will ""extend abortion to northern ireland""",-1
864197840964341763,"wise words from wwii hero, sophie scholl.",-1
864692973727997957,the gen has some momentum going on...i mean some,-1
865920439423565825,only 3 shows left @brightonfringe get on it before it's too late.,-1
866091662509981696,mt @amenditusa: halt this madness_outlaw abortion!,-1
867707884477566977,"pro ""choice""? read this. all of it. this is what you support. there's still time to turn around.",-1
867887845028937728,mt @amenditusa: halt this madness_outlaw abortion!,-1
868089360964628482,five of my workmates are off to @trainspotlive tomorrow night after hearing my buzz about it top show!,-1
869547118331125761,restore morality_exert us democracy!,-1
869663797501460481,#ussenate we want #prolife #budget #now rt,-1
870061061918965760,mt @amenditusa: we the people end abortion america!,-1
870065725389520896,mt @marylene58: so beautiful and angelic. please .,-1
870068317381287936,mt @politicsiswar: for convenience...,-1
870084431268032512,mt @testisfidelis: we want #prolife now.,-1
870278427210903554,ya beauty! our @irvinewelsh #trainspottinglive hits my home town of falkirk! only pre fringe scottish date. @falkirkcultural,-1
872701027073576960,"please vote. when u do remember if there is no planet to live on, all your hopes and dreams are worthless. there is no future.",-1
873341473726627841,olympic track star reveals crushing abortion ordeal:,-1
874732809017020422,people of oxfordshire. do yourself a favour - #chooselife and choose an effing ticket to @trainspotting at @artsatofs,-1
875574644010475521,@notjudgin @sharkman690 @sbf00293203 @rhondalewis3 @emmanuelobi476 @sinsel2 @gj76171716 @carole77777 @trinitysfaith @spawnofsatan79 @elizabethslau16 @67chester @tea7cher @boakyejames8 @anitalea1 @rintide @bobonfarm @sandihkaye @richnchrist57 @endtimeslife @nh_hockey_12 @gregpettys @oneitah @victordbest1 @mcdougaldr @alisawoodard6 @annamagnelli @4u2hope @sprec61551 @aheartofvirtue @beverlyfelix3 @bam_4g_radio @lordjesus111 @keenebeverly @darhar981 @oliveicarlos @billiot_sue @bexyevans1 @jesusbranch @hleradio @toribridges10 @karmalchambers @maryjohopkins5 @doucefeline @iriley0222 @godsgrace57 @bonniem1015 @beachcattt @along_w_jesus @theism_sucks let everything that has breath praise the lord #chooselife &gt;&lt;&gt;,-1
876460040428937217,"“words kill, words give life; they’re either poison or fruit—you choose.” proverbs 18:21 msg",-1
879067177911025664,@senrobportman #hellervoteno vote no... no cuts to medicaid. some americans did not ask to be poor or disabled. they have human rights..,-1
879418861468229633,"life is the right of every child, not a special privilege for the fortunate, the planned and the perfect.",-1
880078797651021824,amazing pro-life high school students stand up to planned parenthood clinic in their school,-1
880470757117231104,a refreshingly honest look at the pro-life movement as it stands today.,-1
881359202437832704,what!?? #vatican statement on baby condemned to die is frightening,-1
884168313529651201,my dad's adopting parents got to meet his birth father for the first time this weekend.. so cool &amp; makes my heart so happy.,-1
887282106023505920,“anyone who loves peace cannot tolerate attacks and crimes against life.”,-1
887493170774372352,@seattlestorm time to boycott the storm and wnba,-1
887960467389517825,good way to let others know about the rosary of the unborn. please spread the word.,-1
888118175874691072,#pleasepleaseplease #chooselife &amp; not #death when #troubles #sufferings #plagues #you. i know its easier said than done but,-1
891368198758580224,mt @patrioticgirl86: keep me safe lord from the hands of the wicked.,-1
815366704393949184,mt @karee_news: you can do something try to touch hardened hearts and,-1
815370039985577984,#happynewyear i've done this shit 32 times already.... but this one was simply bless,-1
815396907363274753,mt @marylene58: so beautiful and angelic please .,-1
815412000192745472,mt @karee_news: the life you carry may be the answer to future hope,-1
815415155416858626,you have to be one sick individual to advertise that.,-1
815689418082320390,this literally makes me sick to my stomach. it is more important than ever that we are raising up the,-1
818155922002419712,your body is your god given kingdom...used to show god if you are a good or bad ruler,-1
819334228257239040,"#ewtn is looking forward to seeing @students4lifehq at the @march_for_life, @walkforlife and @1lifela!",-1
819361969199316993,"love is a verb. if you #love animals, don't eat them.",-1
819951153282682886,thank you @sherylnyt for article on the @march_for_life! can't wait too see @kellyannepolls!,-1
820304095953174528,"if we don't allow god to wipe away the sin from our lives, our sins will wipe away our desire to hv god in our lives. #chooselife &amp; freedom.",-1
822082976192217089,the leftist-pro-abortion-christian-phobic man-hater-soros-puppets-who-happen to-be-women-march,-1
824023879681187841,today the house of representatives passed hr 7 making the hyde amendment permanent &amp; blocking taxes from funding abortions!,-1
825015617367400448,"we were #blessed to adopt this little guy through foster care. i have a son, he is everything to me.",-1
825096007390224385,no better way to close out the week then by welcoming @catholicmiami @encjuveniles group #marchforlife! gen,-1
825125928279875584,adoption &gt; murder,-1
825130697136431108,#trainspotting2 #legendary #dannyboyle is a total master of his craft @mcgregor_ewan @robertcarlyle_ et al are exceptional,-1
825161703855898626,#marchforlife was huge success! keep showing your #support w this tee @,-1
825369250286153729,“every one of you is born as such a time for this…set the world on fire!” @reggielittlejhn at cardinal o'connor conference,-1
825379538523799552,with @daviddaleiden locked in a media tent behind stage at the #marchforlife as we await the vp!,-1
825479272634671104,occasionally you have to let your hair down. 4 glasses of @jackdanielsuk honey has helped me achieve that.,-1
825907589036793856,march for life,-1
826082697130999808,an important lesson to remember going into a new week. #loveisalwaysvictorious #lovetrumpshate #chooselove #chooselife @caitrionambalfe,-1
826226100262965249,mt @humancoalition: i chose not to view your life as optional.,-1
826232606236696577,a leftist friend from college said i used to be open minded-meaning either i used to agree with her or i had no convictions then,-1
826245669891477504,"15 and #pregnant. she almost #aborted her son, but she chose .",-1
826341627807539200,@t2trainspotting is by one of the best films i've seen in recent years!,-1
826372886596304896,#chooseday: #chooselife and celebrate yourself. allow @khabonina_q to show you how it's done.,-1
826522206796709892,did you spot our edinburgh store in the new @t2trainspotting film?,-1
828272662732537856,pro-abortion protestor puts her sign down &amp; picks up a #prolife one. here's why.,-1
828753396995854336,#prolifegen news: the one where missy almost vomited,-1
829724225942540288,#prolife counselor meets twins saved when mom cancelled #abortion appointment @lifesite,-1
829955350526832640,#chooseargyll #chooselife some randoms of #argyll free iphone app argyll in your pocket all day every day,-1
830211386227687424,this faith-based news outlet interviewed us at the @march_for_life. check it out:,-1
831219705050456064,must've listened to 'born slippy' about 100 times since seeing @t2trainspotting,-1
833838406731972609,our nicquid order finally arrived!! ...,-1
833930044976140288,it's time we evolve when it comes to abortion.,-1
835043760195133442,"insulating, sanding, painting, gluing, carving, gardening; our carriage restoration world is never dull.",-1
835916213804883968,#stopislam. #realfeminists. i am going to say this loud and proud. i hate everything about what lying muslim women.,-1
835926092791877632,we want you! glad that some of us had the opportunity to attend today's conference,-1
835962964800901120,"with one of my new heroes: @repmarkmeadows. we are the #prolifegen, and we will !",-1
836056655288647680,#life giving democracy in action from the #prolifegen because #itsnot1899 and we believe in #realchoice #qldpol @timnichollsmp,-1
836096568503619585,"proabortion #qlppol, who have their heads in the sand, say this doesn't happen. babies deserve better than abortion.",-1
836993762718932992,mt @awakedeborah: fearfully and wonderfully made! by god.,-1
837055533781680129,mt @patrioticgirl86: one day.... you will wish you had me,-1
837114823590567936,"mt @amenditusa: time for new mindset, abolish abortion!",-1
837272425419112448,this is so important to me. #suicide remains the biggest cause of death in men under 50 in scotland &amp; close link to deprivation,-1
837332983271010305,how assisted suicide discriminates against the poor and disabled:,-1
837463606103011329,ever wonder where pregnant women and their families would go when planned parenthood is defunded?,-1
837483947382697984,"adopted at birth, 10-year-old boy already giving back to local pro-life effort:",-1
837853889235931137,why abortion reversal can and does work:,-1
840159481686179840,#trainspottinglive was amazing! go see it .,-1
840388892822032384,haha,-1
843905849210929153,one unplanned pregnancy saved us all,-1
844955503503560706,"for 10 years now, @students4lifehq has helped educate a #prolifegen &amp; defended the most fundamental human right, the right to life.",-1
845018730463580160,hey this just looks waaay too good @notthejonbarnes @missecopland @paulwdiggory,-1
846899736908988416,pro-choice therapist: some men ‘carry a great deal of grief’ over abortions:,-1
847779389144154117,@slu_ryan you have to go see #trainspottinglive when it comes to brissy.. live nudity and swearing - right up your street!,-1
847916283509301249,we crashed @ppact's #pinkout event in washington dc. see the full video at,-1
847935780559372288,vice president pence's tie-breaking vote for life and what it means,-1
848098389594079233,see how oregonians want to spend $1.7 million to help pregnant women in need: - -,-1
848233048500035585,find us on facebook for even more news and photos from @bethlehemhouse_!,-1
848999324222709762,don't miss @reagan_sfla on @ewtnnewsnightly tonight at 6/9pm et talking about the @hbo premiere of biased #abortion documentary,-1
849273569020268546,mt @awakedeborah: fearfully and wonderfully made! by god.,-1
849279982065131521,the power of god will change your life. but a car won't go far unless you press the gas pedal no matter how big the engine.,-1
854653018389700610,"great seat @trainspotliveau right behind toilet fantastic show! hilarious, gut-wrenching, and brutal",-1
854794669930168320,mt @awakedeborah: fearfully and wonderfully made! by god.,-1
855228345398599680,our @irvinewelsh @trainspotlive tickets on sale for the edinburgh fringe today!! exciting new venue! #chooselife its gonna be mental!,-1
856915586235891712,@gop @dnc #unborncivilrights because in a civilized society no one has the right to take an innocent life.,-1
858646578030034944,mt @karee_news: you can do something try to touch hardened hearts and,-1
859007752764608512,having luxuries is great luxuries having you not great or good you can't serve god &amp; mammon you will love one hate the other,-1
862330889107369986,christians are leaving the girl scouts over its connection to planned parenthood,-1
862412265621921792,i defend the life of the #preborn because they are people as much as any of us already born.,-1
864763569811865601,mt @patrioticgirl86: the greatest destroyer of love and peace is abortion.,-1
865908405747294210,@march4lifeuk #prolife #march4lifeuk #prolifegen #prowoman spot the !,-1
866087390242193411,mt @amenditusa: we the people end abortion america!,-1
867924286035550208,"if you are neutral on situations of injustice, you have chosen the side of the #oppressor #desmondtutu #chooselife fight for a",-1
869206800767299584,#abortion activists throw smoke bombs at #prolifers to disrupt #marchforlife @lifenewshq,-1
869217821200404480,the no-holds-barred production of trainspotting is here this thurs-sat. for more information:,-1
872497420978065408,having a drink with 'spud' @domeedinburgh after my chat with him for @wearestv2 ewen bremner was brilliant. thanks mate.,-1
873208097715736577,“i'm proud to support life”: @ericgreitens calls for special session to defend life.,-1
873669781030932481,wow. what a show. that is what you call art! pure quality! go see @gregesplin @iyf_theatre @trainspotlive,-1
878639131013808128,@southernkeeks my story. tested positive in utero for trisomy 18. here he is 18 years later.,-1
879030255692001280,"... say no to the guilt-ridden, idiotic, self-defeating mindset that thinner/lighter/smaller is better. you deserve more",-1
879878291989168129,another planned parenthood failure:,-1
880426297243172864,we open #trainspottinglive at the famous @leadmill in sheffield tonight!,-1
880589335778787329,"in 38 states, this baby could still have been legally aborted.",-1
880798595385106432,“anyone who loves peace cannot tolerate attacks and crimes against life.”,-1
880963873670606848,@gchristiemd @edwined1667 @ppact satan has drawn the line and the #faithful must decide whether they affirm a culture of death or the culture of .,-1
883338683750825984,rt if you support #personhood for the .,-1
883399547405217793,#whatsprolifeabout it's about defending those who are too small to defend themselves &amp; it's giving a voice to the voiceless,-1
887492455699894274,so inspirational. so emotional. so real.,-1
888133027842445312,rip @chesterbe. thank you for the incredible music and sharing your suffering with the world.,-1
888150535118958592,"please, #stopkillinganimals for food, fun or clothes! ~",-1
888384779808387072,the way we’re conceived is not what determines our worth as a human being,-1
889913892243111936,when grace told sienna to #chooselife in #hollyoaks i wanted her 2 give it the full #trainspotting speech!!,-1
890187919935275008,"good day lovelies! let's make today a #whamtastic day by ignoring, blocking or muting the negativity!",-1
891289895112540160,"mt @amenditusa: new mood,new plan. let america decide!",-1
891334418924810243,6 inspiring &amp; authentic ways pro-lifers uphold human rights. | |,-1
891375332359454720,mt @amenditusa: we the people end abortion america!,-1
815544926826008576,u.....n.......i.......t......e........d yaaaaanited are the team for me...,-1
816852825854640128,"this mom no longer sleeps on the trains, thanks to good counsel homes!",-1
817173615280095232,"planned barrenhood , not planned parenthood!! the preborn are human, and abortion is violence- it's science!",-1
822789195156652033,trump_god belongs in our public square!,-1
824952207808278532,2 cast of #trainspotting2 to celebrate the release we put something together. congrats from,-1
824963964438208512,#prochoice doesn't make women powerful. taking responsibility for your own actions makes a person powerful.,-1
825042581260206081,today is the 44th annual march for life in washington d.c. #prolife eration,-1
825084288974614528,#chooselife! the #marchforlife reaches the supreme court!,-1
825103435041222656,dr. joseph graham fellows at !,-1
825113461587845120,#adwvideo | watch this #dcarmory #mass4life video and you'll see the joy and energy of the !,-1
825124044542443528,true feminism starts with life #prolifefeminist #prolife eration,-1
825128709384335360,a savage attack didn't stop them from attending the #marchforlife. : : @fox5dc : @nicedeb,-1
825131505894711297,today was amazing! hundreds of thousands of people bearing witness to human dignity &amp; rights for all,-1
