id,Tweet,Stance
825379025770147841,people should have to pass tests to legislate. if they don't understand biology they shouldn't be allow to vote on,1
825836262128902144,we can do this! #teamamerica #nobannowall #reprorights #lgbtrights #climatechangeisreal and on and on we will go for our democracy.,1
825848503435825152,want immediate updates on how to take action &amp; fight for #reprorights? sign up for naral alerts →,1
826117376374620160,#reprorights now and forever @uhppany @womenshealthny @ppmhvaction,1
833025349265014789,"breaking: norma mccorvey, of roe v. wade fame, dies in katy at 69",1
833518828034351104,".@housegop attacked #reprorights by repealing hj res 43, which funds access to health care for low-income women.",1
833537662845906944,president trump was right about sweden: something did happen friday night.,1
833753732592590848,"a woman &amp; her doctor should decide which birth control form is best for her needs, not politicians:",1
833928986195484672,alcohol doesn’t cause rape. perpetrators do. @janetribune,1
834463645719465984,lawmakers are still citing thoroughly discredited videos to justify pushing their anti-choice agenda,1
834631648960471040,sign: tell @senatedems to stand their ground on,1
834950251551154179,"@chriscuomo you heard it, ladies, when men violate your boundaries w/ their naked bodies, nice girls will get over it.",1
836077223270469632,pathetic bastards.,1
836605732699131904,a11 help women &amp; girls take charge of their #reprorights. make a commitment to fund @shedecidesgfi.,1
836654721565851651,what we lose when we give awards to men like,1
836673177098973184,"we're wearing suffragette white at #jointsession as a pledge to fight for women's #reprorights, #equalpay, #paidleave &amp; more",1
836680868643160064,".@repkclark &amp; women in congress are wearing suffragette white, pledging to fight for #reprorights, #equalpay, #paidleave &amp; more",1
842891225158090754,"""#rapeculture isn't a thing."" i was then told to ""buy a dictionary"", but that was deleted. this isn't about gender. it's about humanity.",1
844155513512185856,she expected a hangover. not rape.,1
844222061883154434,it doesn't appear that #gorsuch would overturn #roevwade. does that surprise you?,1
844361146182307840,#republican men think it's the government's job to make doctors withhold medical information from women.,1
845338078197829632,"glad @ralphnortham visited cmcw, one of virginia's fantastic independent women's clinics! they're work is critical to #reprorights in va.",1
845476112994054144,"republicans shouldn't be defunding #plannedparenthood, they should be thanking them.",1
845511038732660737,"no one is so good at anything, even sport, that they get a free pass on rape. no one.",1
845757691188432897,"after years of undermining #reprorights, a conservative group is about to give pence a “working for women” award.",1
846394271884328961,we're talking children-its sexual violence &amp; assault not prostitution. there is no consent.,1
846655599911862272,"if we were to dedicate as much energy to teaching young boys about ""consent"" we would be making progress.",1
846735655099084800,#itsonus to challenge #rapeculture and create a #cultureofrespect. #psa @itsonus,1
846797188160262148,".@budweiser this #rapeculture advertising is disgusting, triggering and completely unacceptable. take these down immediately.",1
847170294343237636,3) @berniesanders you demand purity on economic issues but not women's #reprorights. non-starter 4 progs/libs/dems @tomperez @keithellison,1
847529365537779712,it's harmful to teach boy children &amp; men that they cannot be trusted alone with women. it denies them agency &amp; responsibility.,1
848131835703967744,this's insane acts by #koreans. they will trample national flag of other nation. it's clearly .,1
848157227882033153,“professors &amp; staff arrested for trading in child rape” by @lorihandrahan2,1
848228758398136320,@sacha_tweets jokes about how few girls in eng there are,1
848229533471866881,@sacha_tweets people are more concerned with what i did wrong to let it happen rather than focusing on him being in the wrong,1
848241165841424384,were you taught any of these toxic lessons about ?,1
849792774853578752,“a deep dive into his record reveals a jarring pattern.” @timkaine on gorsuch as a danger to :,1
850111382964056064,here’s how judge gorsuch stacks up to americans’ beliefs and values on key #reprorights issues:,1
853938205128785920,"what #kemen did to #tboss isn't jst an isolated event, but a #rapeculture... it's a way of life we must reject.. it starts with u &amp; me now!",1
854697478540726275,#shedecides initiative brings opportunities for all #women &amp; #girls in #moldova to have their #reprorights fulfilled. rt if you agree!,1
854885855114260482,".@usga @alt_usga trump has not only committed sexual battery, himself, he openly supports rapists.",1
854926601254916096,via @clementine_ford: committing sexual assault is never 'out of character' in @theage #rapeculture exists,1
855921369518878722,an important read today: @dawnlaguens on the intersection of the #marchforscience and .,1
856174272418631682,"my thread on sanders, the dnc &amp; #reprorights has gone viral is because it's vital to all women. men dismissing it are not progressives.",1
856855760826970113,"""the state is complicit in this policy of disregarding women's lives"" whrd regina fonseca on #reprorights in #honduras &amp;",1
857071531360432131,don't think #rapeculture is a real thing? look no further than to the mental drivel which secretes from miscreants like this:,1
857175316128813057,partnership needed 2 support girls&amp;women sexual health #reprorights @unfpa goodwill amb @goedeleliekens &amp; @belgiummfa know this,1
857262161768448002,reproductive rights are inextricably linked to economic justice #reprorights #prochoice here's why:,1
857568498972839936,great to meet @regifonseca #honduras today to discuss #abortionrights struggle there @frontlinehrd @sineadanolan,1
857736116954214400,take action now!,1
857796948228620289,ugh. this is #rapeculture. @ajwvictoriabc &amp; @bcgreens clearly need to condemn this comment &amp; educate @conniesahlmark.,1
857801046592069632,.@conniesahlmark @bcgreens @ajwvictoriabc any candidate who says something this heinous should lose their candidacy.,1
857947308637507584,1) ontario announced funding of #abortionpill for all! thanks to all who signed @knowppo petition supporting this key step for,1
857947503781703680,2) now hard work is getting #abortion pill to those who need it. @knowppo working to make it happen,1
857989108588724224,"@politico_45 commenters: your insistence on use of ""pro-life"" (the pc term, i gather?) is misguided. what you are, in truth, is anti-women.",1
857997995513712646,"charmaine yoest, who was tapped to help lead hhs, once said that #reprorights advocates are ""the true misogynists in our society.""",1
858053660919476224,.@gadsaad on #patriarchy and,1
858471212544131073,"thank you, @rattijulia and all state democrats for resisting trump’s attacks on women’s .",1
860698851346309121,"#rapeculture when a judge concludes man had a ""genuine &amp; honest belief"" that a young woman wanted this treatment",1
861619836044144645,launching ceremony of the 2017 #familyplanning week: government &amp; @unfpa aims 2 raise awareness of the pop.on #reprorights &amp; economic dvlpmt,1
862004593869205504,a thread to be read...,1
863164398315155456,plz sign/share/rt open letter 2 dnc stating it's not ok to throw #women's #reprorights under the bus!,1
865337118087761920,nz judge thomas ingram needs to be suspended from service said indecent assault not sexually motivated,1
866539301479120896,"#billybush how can you be a husband &amp; a father to a daughter, &amp; not have the ""strength of character"" to shut that shit down!",1
866648343317028866,"“no matter how you spin the numbers, this is what college women want: access &amp; choice” @katherinemirani",1
866795623223263235,the pill cosby was garnished with empty pill capsules. this is,1
867084970594054145,iwhc grantee @kmet_kenya tells @reuters that #globalgagrule will lead to more #abortions in kenya,1
867154829537398785,"this is new york - we're a #reprorights safe haven, right? think again.",1
867206057185218560,start the conversation about,1
867459157296910336,"look at that! @lpjldoc just hit 100%! still 2 days to get them to $20k. (you know, for optimum #reprorights pwr.)",1
867884466563317761,a2: the normalization of sexual violence perpetuates stigma and fuels,1
868620841122136064,while @ the same time continuing to ban the most trusted repro health provider from #womenshealth programs &amp; attacking .,1
868856062102953987,da spokesperson @csbowman responds to victims saying the office doesn't prosecute rape enough w/ a taunt,1
868927082318974977,"blogger explains #rape in 11 tweets, and everyone must read them @boredpanda",1
869250315618582528,the new proposed bill will create safe zones around #abortion clinics in ontario,1
869343105153212416,"my #painting of ann keenan, part of a series on women who died because abortion was illegal.",1
869584195080900609,texas lawmakers rush through a host of blatantly unconstitutional bills restricting,1
876404946291351552,we live in a country where it's safer to be a brutal white rapist than a black man driving with his family.,1
877236826540560385,.@nypasscva even a child has the right to say no. since s/he can't we have a responsibility to believe when s/he finally can.,1
878369070806183936,"""every ob/gyn refused to perform a tubal ligation, instead recommending the iud.""",1
879073565387235328,@senatemajldr because here is how bad the #ahca is for women.,1
879871164327317508,we also have no idea what compromises would be made to pass #singlepayer that would give the #gop even more control over #reprorights /6,1
880401698518380546,disappointing news on #abortionrights in n. ireland this morning highlights importance of @stellacreasy's amendment:,1
880413840793645056,"chancellor: ""i hope the house will find that a sensible way of dealing with this challenge.""",1
880416174055596034,we're proud to have campaigned for #abortionrights for all women in uk alongside @bpas @fpacharity @stellacreasy @amnesty. congrats to all!,1
880417203702595584,reading #citizensassembly report makes me feel like change is coming. so hopeful,1
880444437452685315,"funding for abortion care is an important win, but only the first step towards #abortionrights in northern ireland:",1
880536294752780288,"each time men give a pass to (&amp; don't call out) *ordinary* ""boorish, sexist guys in a bar,"" they normalize #misogyny &amp; .",1
815382563518713856,i just donated (and coerced the boyfriend into donating)! you should too.,1
815385224330608640,happy new year! may your 2017 be full of joy &amp; your own #reprohealth decisions!,1
816316679340912641,"well, #naked&amp;unashamed isn’t holding anything back. read this short post on #rapeculture. we must repent.",1
816355705082892288,we’re thankful to have these 7 #reprorights champions on our side in the fight ahead:,1
816849316409200641,did any of your faves make the list?? #popculture #rapeculture culture,1
817070486161158146,#weareky and we #trustwomen and love,1
817095584603664384,"during his 20 yrs in the senate, jeff sessions cast 87 votes on abortion &amp; other #reprorights issues. 86 of them were anti-choice.",1
821421579942830081,.@reptomprice poses a grave threat to #reprorights. tell senators: oppose price as hhs secretary!,1
822827528536686593,advocating with fellow physicians 4 health care for all. @cirseiu,1
823664142729048065,"""the phrase ['real men don’t rape'] ultimately harms survivors &amp; reinforces .""",1
823951362773946368,we must reject gop’s radical attempt to restrict women’s #reprorights – even when they have private insurance!,1
824012692956606466,this is the beginning of the trump-pence administration’s agenda to punish women everywhere,1
824031458360705024,shame on @housegop: 1st act under trump is attacking #reprorights. hr 7 will have devastating consequences on women &amp; families across the us,1
824280003890315264,.@francoisegirard: we're working to keep women's rights and sexual and #reprorights and autonomy on the agenda. we're not going away. @wnyc,1
824642710434877440,how many fucks did #constancewu give? level: undetectable:,1
824699394306035712,rape culture: the normalisation and trivialisation of rape. this is where it all starts.,1
825058329508642818,absolutely. #istandwithpp and will always fight to protect #reprorights and #reprohealth for all.,1
825085975080480769,“keep those pink hats handy. we’re going to need them.” the war on #reprorights has only just begun: @jessicavalenti,1
825425970890944516,our #1 most popular post of 2016 - too many of us can relate. can you?,1
825751105556594689,"contrast that to now: less than a week after taking office, trump has attacked women's #reprorights &amp; attempted to rip families apart.",1
826206862055862272,"today, ny'ers in albany stood up for #reprorights &amp; !",1
831169864844902400,#reprorights champion @melindagates has pledged to provide contraceptive options to 120m women globally by 2020,1
831756686377512961,"yes, grammar! that &amp; #fascism, white supremacy, #racism, #elitism, #islamaphobia, #homophobia, #misogyny, #chauvinism, #rapeculture ...etc.",1
831879651798683648,take action against :,1
832009319810007040,a few hundred women and men rallying at place emilie gamelin to protest #rapeculture. they'll be marching to the montreal court house.,1
832046844368842752,the global gag rule punishes ngo’s for naming abortion as a family planning option.,1
832637972071673856,abhorrent coverage by @stjohnstelegram drunk people can't #consent to #sex; this is propagating #rapeculture &amp; #victimblaming @rnc_policenl,1
833376719524356096,"this video deserves all your views. katy did a great job researching and writing this, watch it!",1
833505617260130305,"tolerating a ""#rapeculture"" to sustain a politically correct stance on mass migration",1
835492549657837568,.@trappeddoc is a must-see for anyone who cares about the erosion of,1
835681936613900288,yall praising casey affleck bc he threw shade on trump and wore a tshirt? i guess we're gonna ignore his sexual assault then!,1
836078728329457664,the tears in denzel's eyes killed me. i am dead. fuck. the. oscars.,1
836080399872741376,"last year the #oscars had survivors of sexual assault on stage. this year, casey affleck.",1
836137279009787904,entrenched #rapeculture. wonder how many staff didn't challenge it? #endvaw @rapecrisisnn @svccork @madblack65,1
836568578082013184,rape prevention sign puts a damper on lani &amp; jj's first date.,1
836591795635113984,*flips desk* rt no prison time for man convicted of assaulting mentally disabled teen,1
836592270090637316,trump respects women? really? the #trumpglobalgag rule denies women their .,1
836611279351578625,#rapeculture can be so normalized that we don't notice it in our own language.,1
844153976140582914,this really is a conversation about #broadchurch - apparently the men must be blind because trish doesn't fit the stereotype,1
844582492489351168,"since they’ll likely never answer you, the answer is no",1
844626548862935041,"#reprorights in the global &amp; catalonia agenda, est. in 2014 by @creapositiva beijing platform,",1
845118834461704195,"troubled about teenage boys &amp; #rapeculture? here's a brilliant resource, thanks @xtotl via @thewirelessnz",1
846301418793439232,"what is wrong with @etinosatv 's video? rape is not sex &amp; can't ""turn"" into sex. rape is never a joke, rape jokes promote .",1
846705388707872768,"so you're telling me that if a girl takes nudes, it's cool for a boy to video tape her naked without her consent? great.",1
847205242512883712,#ab569 passes in asm. labor and employment committee with vote of 4-2! we're making important steps toward protecting our #reprorights in ca,1
847222337724338176,what it’s like to be a jew of color—and a #reprorights activist—in the trump era,1
847494362145505284,another gop assault on health care and #reprorights. this sinister move will limit access to vital care for millions of women.,1
847973278840836097,#rapeculture in disguise...,1
847974843169615872,judge keeps kentucky's only abortion clinic open as suit against gop agency trying to kill it proceeds,1
848184307290165248,"""we know gorsuch has ruled terribly on #reprorights &amp; rights for trans people. and we #resist &amp; #weobject!"" @thetaskforce",1
848227379595976704,"an open letter from 130 advocates: whole foods ceo john mackey &amp; ""sexual violence accountability""",1
848538584705642497,neil gorsuch’s judicial philosophy &amp; alarming record on #reprorights shows he'd restrict access to abortion.,1
848569175228391424,i aggressively worked to ensure pregnancy centers inform women of their #reprorights &amp; proudly #standwithpp #losangeles city atty mike feuer,1
848899966387073026,russell peters said young girls in #junos audience were 'felony waiting to happen.' how did he have national stage to promote ?,1
849773144370032641,#democratslive with our own @ilyseh &amp; @keithellison starts now! tune in to hear abt #reprorights &amp; the resistance:,1
854280878511595521,women deserve #respect and #freedom to #choose #abortionrights are,1
856178193392336897,#ireland - tides of change unstoppable: government has to act now and hold referendum.,1
856208446999363585,interested in #reprorights #reprojustice in ireland? and living in/near london? get involved in @ldnirisharc loads to do with great people!,1
856737857473359873,@anthonyfolsomsr @debi129 @cleo_peterson @robent805 @cindydpishere @granisnark12 @oceanthinker73 @msgdi8511 @kevindarryl @tedlieu @sunflowersoul71 @puppymnkey @tomperez there is no #equalityforall without the keystone of #reprorights paving the way to understand not all #civilrights are genderless.,1
856771920506781696,women cannot be empowered without reproductive health care access and bodily autonomy.,1
856842673084387328,.@senatordurbin is right - we should be clear &amp; unequivocal in our support of #reprorights for all.,1
856858380366905344,"today is our lobby day! we're lobbying for #voting reforms, #ethics, the clean air and water amendment, #reprorights, &amp;",1
856985901427302401,today marks 50 years since #colorado blazed a trail for #reprorights across the united states:,1
857291419815260161,it's not about the foia. i have nothing 2 hide. it's the extent others go to discredit rape victims in an attempt to silence us,1
857339002030043136,#antichoice laws make it easier to exploit black &amp; brown women. why we’re still fighting 4 #reprorights @refinery29,1
857602658911354880,"support @ruthlessfilms' doc, get your uterus (or one belonging to someone you love) in the credits!",1
857602936142274560,we need your help now. #reprorights are under attack. sign the petition to protect !,1
857701390042501120,“it’s both smart economics &amp; smart politics to take a firm line on #reprorights.” @brycecovert,1
858032132798730242,no one that doesn't have a uterus has any right to have any opinion about #reprorights period!,1
858308435988934656,nevada’s @rattijulia fighting to protect women’s #reprorights from 4/,1
858592870110035970,sexual violence is real. every time we make a sexist comment or blame the victim we are contributing to,1
862751418297536512,#momsdontneed restrictions on #reprorights that can put them at greater risk for,1
862765747809824769,abortion doulas are here to support you.,1
863393133081579521,@senatemajldr @senategop and the lack of diversity in this group is still a huge problem!,1
864914561966776320,remember people. it's not just trump. the republican party wants to end #netneutrality &amp; #reprorights &amp; #gunsense &amp;,1
865003721129730050,#svuconversion converting #rapeculture into .,1
865058775589408769,don't participate in #rapeculture . these practices are all connected.,1
865551009686233089,good time to watch (rewatch) @trappeddoc to see how and why this matters so deeply.,1
866619654567067648,'what's the big deal with people pooping where they feel most comfortable?',1
866914878807834628,on air: a conversation with @kholofelo_masha &amp; @mmatshilo on #rapeculture in #southafrica. @genderlinks @genderprotocol @menengageafrica,1
867191758505029636,the irony of the house passing a bill on maternal mortality at the same the senate passes another bill to attack .,1
867450593706733568,"this trump shit getting out of hand! sadly, this misogynistic, racist, bigoted behavior is happening nationwide. #rapeculture vultures are",1
867568615561846788,fabulous event with @ladypjustice tonight in nyc! check them out in your city this summer!,1
868251022749306881,gotv! it's lit (like ralph's record of fighting for #reprorights and access) ‍,1
868984198169853952,"@kwilli1046 that's why they make women cover up from head 2 toe, 2 hide the bruises! and for facial bruises, all you can see is their eyes!",1
869179371977920512,huge thanks as well to @cmckenney for always supporting #reprorights and to @jimwatsonottawa for asking @yasir_naqvi to move on legislation,1
869305347109990400,catch up to the reality of why jokes aren't harmless.,1
869648368146018306,a great piece by @katrinanation about our interests being ignored + attacked:,1
869676274083545088,"@southee93 ""drunk girls"" can't consent. do your homework. #block #consent #rapeculture @collectiveshout @svccork @rachelintheoc",1
876529542097240064,"one of the most intelligent, important threads about rape culture that i've ever seen. thank you, josh! #speak @rainn01",1
876788209526636544,there is some fascinating research happening in sheffield! @unishefsiibs,1
877247369527660545,a5: we stand with #pp barring medicare reimbursements = blocking #reprohealth and #reprorights. we must,1
878062266763137024,#rapeculture is bill cosby planning town halls on how married men &amp; male athletes can avoid sexual assault charges.,1
878134188955889664,disgusting. we need to stop this. #rapeculture bill cosby 2 teach young people how 2 avoid sexual assault charges.,1
878731150117744640,thank you @amyziering for @thehuntinground &amp; making a difference for the,1
878935557803397121,#reprorights are #lgbtrights are #humanrights. @ppglobe is #proud to provide care no matter what; no matter where,1
879968073402470400,good morning. it's day two. please pledge what you can for,1
880057752583901184,"10 july @humanrightslawa @ldnirisharc event on #abortionrights &amp; ni,with @sheelaghmcg les allamby @nihrc @maraclarke",1
880378586791895045,let's stand with our northern irish sisters. please ask your mp to support #mypledgeherchoice for equal access to abortion,1
880455786325053442,we fixed the misleading @idc4ny mailer that claims idc members helped pass key legislation to advance .,1
815398679263801344,@elizaclark @zoeinthecities thanks for the idea - just donated. @ppact does amazing work providing healthcare -,1
816262605069090816,because we should be grateful and humbled that it's,1
817122872435081222,"‘refugee’ mohamed sexually assaults disabled woman, media silent #rapeculture #yesallwomen waronwomen",1
817128542773329924,"with a record number of attacks on #reprorights, now more than ever, we need you to stand w/ us at the",1
817416035842322433,support @ppact.,1
817540981151166465,my doors are always open to @ppfa! thanks for providing my constituents w/ quality health care. we got your back!,1
820329642217324544,we dispel a bunch of long-held #abortion myths in our latest video. watch:,1
821754534930354179,"#tomprice says more choice the public &amp; their doctors have n their treatment, the better. unless you're a woman.",1
823976537720492033,access to sexual and reproductive health services are a human right. denial of them is a form of .,1
823992150031536128,".@housegop has radical bill, #hr7, to deny a woman's #reprorights &amp; ability to make her own health decisions.",1
824000760216174592,"thank you, @repswalwell!",1
824012405697089536,proud to deliver my first speech from the well of the house in defense of #reprohealth &amp; against the appalling hr 7.,1
824039632954413056,hey #womensmarch marchers? are you paying attention to this?,1
824077630164959232,the netherlands 'counters' trump with international abortion fund,1
824663363905003522,i continue to be proud of my city!,1
824983501644713984,the embargo is off and i can share that elevator girl is an @oneill_center semifinalist.,1
825026414126755840,"""every person deserves access to the kind of care i received at @ppact."" - @millionwattsofj",1
825065660958941184,"if i were jesus, i would ask: how can you say you care about #life when you treat the living so poor.",1
825889268623036419,"with #trump wanting to overturn #roevwade, #newyork needs to pass the reproductive health act:",1
825895151654498305,bam! ogrizek nails it!! feminism needs to talk about responsibility — not just rights via @quillettem,1
826102214158647298,"""we are not going back!"" leader @andreascousins to @fpaoutrageous @womenshealthny",1
831042787198042113,"how to educate about abortion: a guide for peer educators, trainers and teachers: @ippf",1
833082147787284480,"""i want to protect these men from themselves...this is about family values,” she added.",1
833607773489278977,men should feel the chill of fear via @youtube kangaroos are coming soon to a courtroom near you,1
833751776226639872,@kamillatheseer @ariellescarcell because women refusing sex with men makes some men really angry. the cotton ceiling is,1
834569459880845312,thrilled a government is countering trump's #globalgagrule w/$10 million. need more action to reduce maternal death &amp; improve .,1
834759238161461248,we must stand together! #lgbt equality &amp; #reprorights share same legal basis @rachelbtiven @lambdalegal @reprorights,1
835010375993163777,#victimblaming places responsibility on the victim &amp; detracts responsibility from the perpetrator.,1
835594737088360452,why do #istandwithplannedparenthood? because of strong/fearless #reprorights advocates like @cecilerichards &amp; tanya atkinson. @ppfa @ppawi,1
835740084552904707,@wipehomophobia would you give us a shout? 100% non-profit for,1
835820070697852928,"“when a woman says no she usually means yes, like a swede.” when will the penny drop for western women?",1
836321829346226176,6 #mentalhealth tips for survivors with post-election,1
836923824260149250,enslaved women were not mistresses—they were victims of rape. #slavery #rapeculture #blackhistorymonth @teenvogue,1
836971818997153792,"""we need to get better at showing how important women's &amp; girls' #reprohealth &amp; #reprorights are"" @arthurerken",1
837045285301940232,"neil gorsuch represents an existential threat to #reprorights, civil rights, workers’ rights &amp; #lgbtq rights. #stopgorsuch @sencorygardner",1
843824952365129729,judge neil gorsuch has demonstrated an alarming history of using the courts to interfere with #reprorights &amp; health care.,1
844390471996727296,all you hear about from liberal women is about the #rapeculture ...until the #rockvillerape ..then all you hear is silence. @montgomerycomd,1
844646000417538048,when did the right to life become the right to lie? nothing in this new bill protects ohioans health. not. one.thing.,1
845621797924065280,"happy birthday, @gloriasteinem! your activism shows us how to be bold in our fight for gender equality &amp; .",1
846018753796231168,honored to have given the keynote today @popconnect,1
846700110771838979,don't get drunk bc u won't be able to protect yourself. what - u think i can turn into wonder woman if i'm just sober? i can't.,1
846799354522468353,"thank you to reps. @deblavender, @judym691 &amp; @karlamay for standing up for missourians #reprohealth &amp; !",1
847425960123088897,"thank you, sir. #rapeculture #cultureduviol via @flaviephilipon",1
847542195657744384,our party can't call itself the party of women's rights or economic justice if we compromise on .,1
847827750777958401,this is what it looks like when lawmakers let their personal beliefs drive public policy,1
848244301264019457,neil gorsuch has ruled against #reprorights - he ruled in favor of #hobbylobby and blocking access to @ppfa.,1
851793927313215488,every body deserves reproductive freedom! important &amp; beautiful art by @repealhydeartpr on,1
854036292698611713,rt! congrats to our very on dr. robinson - featured as one of america's #woke100 by @essence.,1
855370565082861568,i'm all for unity. i'm not for unity at the cost of going backwards on #reprorights as a core tenet of progressive values.,1
855469504935202816,it's time for change...,1
855511472725794816,a federal judge has blocked missouri’s restrictive anti-abortion law.,1
855589122676805632,"as a man, i'm proud to stand with women and their right to personal autonomy.",1
855877044600799234,why the march 4 #science matters 2 #reprorights &amp; justice - rewire,1
856110188033708032,"health is health is health, whether it's mental or physical. there should be no distinction",1
856166528479371264,#reprorights activists will hold @sendeanheller to his word on :,1
856532451132399620,"""promiscuous party girl"" stereotype is dangerous. assumes some women don't deserve safety or justice.",1
856686309758439424,no mystery why @naral and @naralvirginia endorsed @ralphnortham over a guy who says things like this about,1
856719667376926720,fraternity member speaks about how the greek community can do it’s part to #takeaction + stop :,1
856871319761289217,".@christinasnp accurately describes the #familycap as ""the worst kind of social engineering"".",1
856959865486323712,you can't care about #zika without caring about #reprorights because it's a virus with undesirable outcomes. republicans are cowards,1
856991213127430148,51 members of congress are asking @potus to issue an order legalizing discrimination &amp; restricting,1
857294878031478785,"i will keep fighting, for all mo women, their daughters &amp; granddaughters and mine for .",1
857350084455006208,"this is the rape apologist who i serve with in @nhhouseofreps. he needs to resign, yesterday.",1
857370951364861953,women are leading the resistance against trump. we shouldn't dismiss their activism by compromising on .,1
858025120782307329,economic justice will not happen without !,1
858125333849141248,so over this.,1
858267139769339904,access to #safeabortion is a #women's right,1
858455992635359232,(thread) #theresistance #reprorights progressives move forward. don't let anyone move #womensrights back.,1
858714415675387904,make sure you're not falling for the myths that might make you doubt .,1
860653466896740352,@ihwco i hope that's a joke &amp; not a real commercial? #banhijabs #banburkas #hijabs are part of #rapeculture &amp; women who wear them make me mad.,1
862340458072031232,watch: @cecilerichards talks #acarepeal &amp; the power of #reprorights advocates on @latenightseth:,1
862377451954950144,"what’s at stake in the supreme court fight? #lgbtq protections, #reprorights, and affirmative action to name a few.",1
862503662438010880,tomorrow we will face a series of anti-abortion bills that threaten #reprorights. take action:,1
864382443612250113,it's necessary to never forget this.,1
865905218688610304,hello #prochoicebrum! come find us to learn more about work of @ldnirisharc and #abortionrights in ireland and northern ireland.,1
865938314846773249,"so #trumpinsaudi signed a ""joint vision""; is that?",1
866626801690456065,tonight! join us for a panel on #reprorights and #womenshealth at @getorgbk's monthly meeting,1
866989249878523904,thanks to everyone who came to our panel on #reprorights and #womenshealth. we still have a lot of work to do in ny!,1
867804712611049473,#7in10 americans are pro-choice. why are democrats wavering on #reprorights? @voxdotcom @ilyseh,1
867884566509498368,a2: we live in a culture that is constantly bombarded with things that promote #rapeculture leading to sexual violence.,1
867900689741164544,general hospital's fail: how #rape became seduction by @willvanstonejr,1
868127091765772288,“there’s no health care reason” behind #txlege senate bill 8. #sb8 is cruel and unnecessary.,1
877849166340251649,along with @sadhanahindus we say #notrumpcare and we defend #reprohealth &amp; #reprorights &amp;,1
878010482442948609,2017. this is the world we're giving to our daughters.,1
878278978330611712,sometimes the language we use is #victimblaming without us even realising it.,1
878316432173350912,my latest blog post on the rape myths we've heard from cosby jurors in the past 24 hours.,1
878614691043569664,1. this is #rapeculture 2. wanna avoid sexual assault charges? don't sexually assault anyone 3. stop taking up space,1
878774129247367169,"he thinks bill cosby “has 'paid dearly' already for the 60-plus public sexual assault allegations.""",1
879366215105486848,forensic questioning @stellacreasy in the commons this afternoon about the rights of ni women's health,1
879549994629566464,single payer would be disastrous for #reprorights. seriously stop trying to make single payer happen. there are other ways to uhc,1
879819610941476865,"24,001 nurses. please count me in too.",1
880034675372285957,".@thisiswharr keep calling! collins,capito &amp; murkowski are on our list. tell them to support #womenshealth and",1
880106647594643456,"icymi: ""abortion is health care—end of story"" by @leahntorres in @selfmagazine",1
880137791035887616,us can't claim to be #womensrights leader @un when we still lag behind in #reprorights &amp; #healthcare at home &amp; abroad in 2017,1
880274718636507136,"don't blame victims, hold rapists accountable.",1
880324388272427008,really looking forward to this @humanrightslawa &amp; @ldnirisharc event on 10 july: #northernireland and #abortionrights. don't miss it!,1
880356959412727808,"please help if you can, and share",1
880440257870692352,still so much to discuss - join @humanrightslawa and @ldnirisharc @lewissilkin on 10 july,1
880541583669592069,next is #abortionrights reform in ni itself. time to end the injustice. @fawcettsociety actively supporting.,1
880549709164761088,cop a squat next to @mehranx and get into today's !,1
846834769216376834,great to have @carolinerichmnd &amp; her husband jim w/ us at #standupforchoice big supporters of #abortionrights. hope you're enjoying the show,1
826103739819945985,"standing ovation as leader @andreascousins concludes if there's ""breath in my life"" she'll fight for",1
878645634361958400,come visit us at #pridestl and sign our petition in opposition of cpcs! we're booth 34!,1
834184446760906752,letters from #women seeking #abortions in 1917 vs 2017 are shockingly similar @elleuk,1
846462874025426945,"countries like the us, russia &amp; guyana worked to weaken other governments’ resolve said @skowalski of",1
822278154928668672,important dc projection event tonight by @upsettingrape / disclose / luminous intervention,1
854989214441775108,join us to hear regina fonseca on the struggle for #reprorights #abortion &amp; strategies to effect change,1
864831080108617728,wis. lawmaker wants to outlaw ‘stealthing’ — nonconsensual condom removal — as sexual assault,1
843836445529989120,"#scotus nominee, neil gorsuch has disturbing record on worker &amp; #reprorights and police brutality. #weobject! we will work to !",1
825793390629502980,i'm proud to be a member of @naral! join me in the fight for #reprorights by making a monthly donation:,1
880206224058441729,"cash us outside, @gop",1
843969906961874946,"carafem wants to be ""out loud"" abt providing abortions &amp; offer the best healthcare experience possible.",1
848126471780651010,this is the peak moment of rape culture. my thoughts are with those 10 women.,1
868192127766990848,dear @dnc: you missed something in your list of troubling items in the republican agenda. #reprorights @tomperez @keithellison,1
833666289927323648,today is #worldsocialjusticeday - a good day to consider what culture you'd rather create,1
865854896997896192,we're en route to #birmingham for the #womensmarchagainsttrumpism. come hear polly speak about n.ireland #abortionrights or just say hi!,1
869159849418002432,"@ciaraioch #rapeculture a former friend looked for brownie points once for ""not taking advantage of me when another guy might have""",1
857015874766680064,"""the battle for abortion access is about you. it's about our collective freedom."" -@ilyseh",1
831954023783792640,i was born at 26 weeks. premature birth does not equate to support for heinous anti-#abortion bills,1
835224532726079489,"despite classist narratives, folks in rural america have been fighting for #abortion and #reprorights for decades:",1
850738083951783936,what a rousing night w/ #reprorights activists standing strong for repro freedom &amp; health care for all. proud to .,1
847766905104609280,icymi: how victim-blaming newspaper headlines perpetuate rape culture.,1
815396791583588352,add me to the list on the state level.,1
