id,Tweet,Stance
1166434611351736321,con todos los niños que han abortado por culpa del brote de listeriosis no que por qué vox andalucía no está pidiendo la dimisión del consejero de sanidad de la junta. #síalavida.,N
1166473200815017987,"#prayforamazonia y seamos parte de la solución utilizando menos agua, sembrando un árbol, caminando más y usando menos auto, reciclando y exigiendo a los gobernantes acciones concretas para cuidar el planeta, iniciando con el respeto a la vida #sialavida URL",C
1167266626183606272,"""méxico, si quieres tener futuro, dí #sialavida y da un rotundo #noalaborto. santa maría de guadalupe, reina de méxico, salva nuestra patria y conserva nuestra fé"". #méxicoesprovida #salvemoslas2vidas URL",C
1167838382925451266,en la marcha con mi mamita #sialavida URL,C
1168895199600402432,bienvenidos diputados. defiendan la vida de los mexicanos. #sialavida URL,C
1168904540114051083,"1+1 no es igual a 3 #mexicoesprovida lo sabe, pero USER USER defenderás teorías irracionales?, cultura de muerte? o dirás #sialavida",C
1169130320567951360,"💔😢con apoyo, las mujeres con embarazos en dificultades elijan la vida no la violencia y la muerte para sus hijos. #sialavida brinda ayuda integral #salvemoslas2vidas URL",C
1171597146379968515,"reunión de jóvenes #provida con USER, comprometidos con la defensa de las dos vidas. #sialavida #salvemoslasdosvidas URL",C
1172204246244052992,"este sábado 21 de septiembre el frente nacional por la familia, nos invita a marchar en defensa de la vida, la familia y las libertades, esta expresión se llevará a cabo en todo méxico 🇲🇽 #salvemoslas2vidas #sialavida URL",C
1175184094575124480,¿imaginas a alguien ofreciéndose a matar a la persona más indefensa del mundo? pues esa gente existe. y hay que ser muy ingenuo para creer que lo hace altruistamente por el bien de la mujer o del niño. #sialavida URL,C
1175476785166913536,"así se desarrolla la gran marcha por la vida, la familia y las libertades en puebla. sin violencia, sin rostros cubiertos. con alegria y paz! #sialavida #sialafamilia #sialaslibertades USER USER USER #abrazandoamexico #mexicoesprovida URL",C
1175542113930342400,inicia la manifestación masiva a favor de la familia y la vida convocado por el frente nacional por la familia. #sialafamilia #sialavida #frentenacionalporlafamilia URL,C
1175801791730069505,"hagan mil memes medios parcializados, pero yo seguiré firme en mí convicción. no estoy en la asamblea para matar a nadie, oíste #noalabortoenecuador. #sialavida USER USER URL",C
1176102168304054272,desde las 6 am estamos reunidos en el zócalo capitalino exigiendo al presidente de la nación que defienda la vida de todos los mexicanos #sialavida,C
1176524970505060352,"los medios ocultan o mienten acerca de la cantidad de personas que asistieron a la marcha nal. del 21/09, pero en redes sociales denunciamos el sesgo informativo: ¡250,000 personas solo en guadalajara! #sialavida #sialafamilia #sialaslibertades #abrazandoamexico #mexicoesprovida URL",C
1177285040683782144,"en USER estamos a favor de la vida. la decisión legislativa tomada en USER atenta contra la esencia misma de la democracia, pues permite la violencia del más fuerte contra el indefenso. #síalavida #yoamolavida URL",N
1177641374847508481,"triste que quieran normalizar la muerte en nuestro país, usar la ley para poder interrumpir una vida. esta comparación habla mucho de la doble moral que existe en #méxico. el toro al menos se defiende, ¿y los no nacidos? #salvemoslas2vidas #provida #sÍalavida #nlesprovida URL",N
1177784394423009281,oaxaca desconoce el derecho a la vida de los hijos e hijas de menos de 12 semanas de gestación. #síalavida #abretusojos URL,N
1178138255730065409,"no podemos quedarnos callados, la vida es sagrada. ¡defendámosla! ¿contÁmos contigo? #síalavida #católico #padrepollo sígueme padre josé luis gonzález santoscoy URL",N
1178311552413380609,"cuando tienes claro lo que quieres en la vida, te despiertas todos los días emocionado por vivir... #sialavida #holaatodos ❣️😄👈🤗😘🌞🤟🤞 URL",C
1178336917294899200,"gracias USER la plata, por la invitación al encuentro de mujeres por la vida y la familia. compartimos los mismos valores. #sialavida URL",C
1178359120103116801,USER esta si es una marcha y apoyo a #sialavida URL,C
1178717804259926016,"4 cosas que no sabías de ti. quienes defienden el aborto se centran solo en los derechos de la mujer, olvidándose de los de la hija o hijo en gestación. la ciencia prueba que hay vida desde la fecundación. a continuación te comparto 4 argumentos que lo demuestran. #síalavida URL",N
1178830187833827328,"en el USER defenderemos siempre la vida y el respeto a los derechos humanos de todas y todos, incluidos también quienes están por nacer. ¡#síalavida! 🤱🏽 URL",N
1179197934862131200,"viva xto. rey, viva la vida haz un rosario, para salvar a una feminazi #sialavida URL",C
1179200071696617472,los niños son importantes para dios... Él tiene en su libro todos los días de ellos. #sialavida,C
1179424307463753729,"💚 la defensa de la vida es innegociable. es nuestro deber luchar para que se respete y se reconozca ese derecho intrínseco a cualquier persona, nacida o en el útero materno. vox será siempre la voz en el USER que proteja a niños, ancianos y enfermos. 📢 #síalavida URL",N
1179435980316663808,"#diainternacionaldelanoviolencia la violencia no se resuelve con mas violencia. aprendamos a respetar la vida. como lo que es, el primer derecho de todo ser humano #sialavida",C
1179438478469279744,orgullosísima de este partido y de mis compañeras USER y USER. #síalavida #voxextremanecesidad URL,N
1180894583338799106,miles y miles de jóvenes de todo el país y de nuestra ciudad peregrinando hacia nuestra madre. una experiencia maravillosa. #sialavida #lujan2019 #lujancaminaunido #caminamosjuntos URL,C
1182701697463775232,iniciamos esta mañana con #ruedadeprensa junto con USER y la senadora USER para dar a conocer detalles de la película USER. juntos por el derecho a la vida #síalavida #mexicanosalgritodevida URL,N
1183184967511236614,"#soymujerprovida el encuentro de mujeres no representa a la mujer argentina. la verdadera mujer cuida al ser humano, en especial, el q no se puede defender x si solo. #sialavida URL",C
1183495436709093379,USER muchas gracias !😍💙😍💙 #sialavida 100pre ✊💙,C
1184543472641953794,"agradecido con la vida por otra oportunidad ,gracias a ti, donde quiera que estés nunca sabemos si algún día podemos necesitar de alguien o alguien pueda necesitar de nosotros #sialavida #sialadonaciondeorganos URL",C
1185636718172606464,"lo lindo de salir hoy, más allá de un voto o gobierno con el que no estuve en todo de acuerdo, es que voy a encontrar gente con la que estuve #8n #125 #comodoropy #sialavida #1a #24a y alguna vez en tribunales pidiendo justicia. que ese sea el próximo paso.",C
1185720159056601088,"la #mentiraverde no para! hoy a una chica de 18 años con 13 semanas de embarazo, en el hospital público, le “aconsejaron” comprar misoprostol. la mandaron a su casa y que vuelva a las hs. una locura! no les importan las mujeres. la dejaron sola. #abortoilegal #sialavida",C
1186475655279599616,estimados señores del USER sean valientes y defiendan la vida de los niños inocentes en los vientres maternos... pongan fin de una vez al aborto ... #sialavida #salvemoslasdosvidas #mexicoamalavida #hidalgoesprovida,C
1187079422173691905,"por ella siempre valdrá la pena luchar, por ellos nunca descansaré. defender el derecho a la vida, es defender el presente y el futuro. #sialavida URL",C
1187083858673635334,no es lo mismo.... morir en brazos de tu madre que a manos de tu madre... lectura obligatoria #noalaborto #sialavida #salvemoslas2vidas URL,C
1187162508085170182,por favor leer #sialavida #salvemoslas2vidas USER USER URL,C
1187783776585342976,"legal no significa moral. el hecho de que haya países que han legalizado el aborto no quiere decir que esto es un acto moralmente aceptable. no lo es, ni siquiera en esos países, pues esa sangre inocente pesa sobre la conciencia de sus habitantes. #dejalonacer #sialavida URL",C
1187919980395929600,"un película que merece ser vista. cada día aprendemos algo, y hoy digo #sialavida. #inesperado #unplanned somos provida... gracias amor por llevarme a ver la mejor película que he visto este año.",C
1188307122364268544,voto por USER y USER USER #sialavida,C
1190425224602243073,nunca sabemos en qué momento podemos necesitar de alguien #sialavida #sialadonaciondeorganos URL,C
1190683579455590400,"los que amamos y defendemos la #vida y la #familia somos una absoluta mayoria. que no te mientan, ni silencien, ni censuren. habla sin miedo y defende la verdad. #sialavida #sialafamilia",C
1190744781607096320,"si todo el mundo está de acuerdo en que el #aborto es un drama. entonces, ¿por qué el estado lo promueve en vez de reducirlo? #sialavida URL",C
1190823986386657281,"estamos a favor de la vida porque es el primer derecho humano de toda persona, sin el cual no existiría ningún otro derecho. creemos en la dignidad intrínseca de toda persona desde el momento de su concepción hasta su muerte natural. #síalavida URL",N
1191021687917154305,nació briana ! te bendecimos y agradecemos a dios y al equipo de redentor que tanto la mamá y la hija fueron salvadas! #sialavida #abortonoessolución,C
1191130816346296322,"""sin el respeto al #derechoalavida, todos los demás derechos son pura ilusión ideológica y termina por erosionar y deformar los auténticos derechos humanos”. card. josé francisco robles ortega, #defendamoslavida, #salvemoslas2vidas, #síalavida, #vozdelosobispos, #votocatólico URL",N
1191463850522169349,"""el #aborto es un crimen, no caigas en la trampa"". di: #sialavida URL",C
1191704224192700417,"no existen las coincidencias, nosotros caminamos cada día hacía lugares y personas que nos esperan desde siempre... #sialavida💙 #buendíaatodos❣️🤗😘😁👈🌞🔥🙋✍️🤟🤞 URL",C
1191923712171352064,¡el fin no justifica los medios! #sialavida URL,C
1192147747534778369,"la #paz será posible, siempre y cuando las leyes y políticas públicas estén encaminadas a preservar los derechos de todos,comenzando con el fundamental, que es el derecho a la #vida, #lebarón, #sialavida, USER URL",C
1195818880809230336,"siempre he estado y estaré en la defensa de los niños no nacidos, del derecho a la vida, de las mujeres que necesitan apoyo para poder seguir adelante con su embarazo. del lado del futuro, el progreso y los derechos humanos, la paz y la libertad #síalavida #noalaborto URL",C
1196359176563445762,"no argentina 🇦🇷 , no maten a sus propios hijos. #salvemoslas2vidas que esto nunca llegue a paraguay 🇵🇾 #noalaborto #sialavida “alberto fernández enviará un proyecto de ley para legalizar el aborto” - infobae URL",C
1196629730772029445,damos gracias a diputados que respetan el derecho a la vida de todos los salvadoreños incluyendo los que están por nacer! gracias alejandrina por decir #sialavida #salvemoslas2vidas URL,C
1196957186414534659,"mas que nunca se vienen tiempos en los que quienes compartimos la defensa por la vida,tenemos que dar pelea en todo el país, dejando de lado los intereses personales y las diferencias, en pos de la causa. las señales del próximo gobierno nos tienen que poner en alerta. #sialavida",C
1197305250396422144,"insisto en que tenemos que estar más alertas que nunca, la vieja política hace jugadas raras en el cierre de año, quieren negociar con nuestros valores y mantener privilegios. #sialavida 💙💙",C
1197309543862157312,"""los cantores se buscan por la tonada..."" #sialavida #noalaborto URL",C
1197488424174809088,"#sialavida #argentinaconvalores en corrientes, argentina URL",C
1200189354372739079,"queridos amigos: estaré haciendo una gira de conferencias en nuestro país hermano de mexico. les pido que me acompañen con sus oraciones y con difusión, para que nuestro mensaje llegue a muchos corazones. 🇦🇷🇲🇽💙🌊#mexico #provida #sialavida #chindaenmexico #olaceleste URL",C
1200938910857224192,"mujeres de eslovaquia deberán hacerse ecografía para ver y escuchar latidos del corazón de su hijo antes de abortar: la intención es que la mujer este informada del estado de su embarazo antes de iniciar aborto. #salvemoslas2vidas,#síalavida,#votocatólico URL URL",N
1200977362046902272,¿bajo qué conciencia se condena a alguien por salvar vidas humanas? liberemos al doc argentino USER #síalavida URL,N
1200978203835338758,"nadie jamás tiene asegurada una vida digna, la vida solo puede ser digna si se es vivida a plenitud, sorteando cualquier problema que se presente. #provida #sialavida",C
1201002778493100035,"también están las consecuencias psicológicas y espirituales, que junto con las consecuencias físicas, se conocen como síndrome post-aborto/secuelas post-aborto (spa) #guatemala #noalaborto #síalavida #guateesprovida #chapinesxlas2vidas #olaceleste URL",C
1201097935800426497,por último queremos agradecer a todas las personas que están trabajando conjuntamente en todo el país en el nosargentina USER USER USER USER USER USER USER USER #sialavida #noalaidiologiadegenero,C
1201140332005675008,"así es, quieren leyes para abortar libremente. y, el aborto clandestino seguirá, mientras haya mujeres casadas o con pareja estable (q embarazan de otros) q aborten por temor a las consecuencias maritales; así como jóvenes para evitar el bochorno social y familiar...#síalavida URL",N
1201144508571885568,"este viernes estuvimos en la premier de USER contamos con la presencia de USER quien con su testimonio y compromiso nos invita a ser la voz de los no nacidos y trabajar por la vida en todas sus dimensiones, durango dijo #sialavida URL",C
1201205394418405377,¡mis respetos a silviay a todos los disidentes universitarios! #salvemoslas2vidas #sialavida URL,C
1202669291050545152,"hoy USER ha conseguido que las adolescentes que, habiendo quedado embarazadas, decidan decir #sialavida y traer su niño al mundo, tengan apoyo de la cm para continuar con sus estudios. orgullosa de USER, la joya del parlamento. estamos para luchar por la vida",C
1202737004271812610,"médicos de #oaxaca, presentan iniciativa de #objecióndeconciencia: el aborto es una práctica que lleva a la muerte, estudiamos para salvar vidas, señaló la vocera del movimiento ""Área médica por la vida de oaxaca"". #síalavida,#oaxacaesprovida,#votocatólico URL URL",N
1202970564647931904,recordad... USER USER USER USER #noalaborto #sialavida URL,C
1203698429609811974,"perú : con orgullo perú querido defendiendo la vida y familia..nuestra fe y tradiciones. creyeron que podían imitar a otros países los feminazis abortistas !! el perú es mucho más que eso país cristiano lleno de santos, de fe, de tradiciones .. #sialavida #sialafamilia URL",C
1204108574093385733,que triste que el sitio más seguro del mundo (vientre materno) se haya convertido en uno de los mayores potros de tortura del mundo. #sialavida URL,C
1204420408017072128,el mensaje en av. callao previa a la asuncion d USER y el abrazo c/USER simbolizan la reconciliación y pacificación de los argentinos. trabajemos juntos para q no hayan + muertes d bbs y madres. la muerte nunca puede ser la solución. #sialavida USER URL,C
1204544464452231169,"celebramos la 30ma premier de #inesperadolapelicula en #acapulco diciendo #sialavida . creo en la #dignidad humana, la #familia y las libertades fundamentales. ¡acapulco, creo en ti! creo en dios y creo en tu… URL",C
1204947673725444096,señor presidente USER usted dijo que va a defender a todos los argentinos pero parece que su misitro estrella quiere asesinar a los mas vulnerables total ellos no votan ni se pueden defender #sialavida #conlosmasvulnerablesno URL,C
1205149532507508746,"USER te dedicaste toda tu vida a denostar y maltratar mujeres, comprendo que no entiendas mi twit segui dedicándote a twitear para el gobierno de turno que te da beneficios que es lo mejor que sabes hacer #sialavida URL",C
1206982436711739392,"¡necesitamos copar las calles y las redes! mañana miércoles 18, súmate al twittazo y vení a la ministerio de salud a ser ""la voz del que no tiene voz"" #protocolomata #todavidavale #sialavida #salvemoslas2vidas ¡siempre!💙 URL",C
1208442792634179587,vean etaas fotos y despues diganme que no sienten nada 😔👌🏼 #sialavida URL,C
1209187868083666944,"hicieron #censura con el mural del piñero, pero florecerán muchos más en todo la argentina. unite a la campaña! lisette feider dio total libertad para reproducirla. buscá una pared en tu ciudad y ¡pintala! pintar vida, salva bebés. en neuquén ya empezaron! #síalavida URL",N
1209222458806546434,“ocultaron a guadalupe pero florecerán muchas más en todo el territorio nacional unite a la campaña lisette feider dio total libertad para reproducirla buscá una pared en tu ciudad y ¡pintala! pintar vida salva bebés” m.r.v #hospitalbouquetroldan de neuquén #síalavida URL,N
1210240733032136704,vox organiza en una iglesia de sevilla una misa en memoria de los “niños abortados” #noalaborto #sialavida URL vía USER,C
1210858416807272448,. #28dconvdevida cuando en españa cada hora un bebé es asesinado y se invierten 34 millones de euros para el aborto y solo 3 millones para ayudas a las madres embarazadas ¿tú qué haces? ¿te unes a decir #síalavida hoy día 28 comparte el lazo bicolor en tus perfiles. URL,N
1210923596274683904,"maría, madre de gracia y madre de misericordia, en la vida y en la muerte ampáranos, ¡oh gran señora! maría cuida y protege a los no nacidos. 🙏 #santosinocentes #noalaborto #sialavida URL",C
1165762760006864897,"el aborto no te soluciona la vida, el aborto solo te convierte en la madre de un hijo muerto ⬇️ #sialavida #noalaborto URL",C
1165768551665324034,"“la perspectiva de fe de la iglesia sobre el aborto, es que en cualquier circunstancia se está asesinando a un niño”. mons. faustino armendáriz jiménez, obispo de #querétaro, USER, #defendamoslavida, #salvemoslas2vidas, #sialavida, #vozdelosobispos, #votocatólico URL",C
1166055427714551808,les dejamos la tercera parte de los argumentos contra la absurda afirmación de que los menores en gestación son un montón de células. #quenoteengañen #abrelosojos #salvemoslas2vidas #unidosxlavida #sialavida URL,C
1166774515055157248,"si #pichetto critica mi voto, significa que voté muy bien! 💙💙💙 #conabortonotevoto #srmacrihagasecargo #salvemoslas2vidas #sialavida #nofueley #argentinavoto2019",C
1167796966648143873,hoy una marcha provida en #costarica con nosotros desde argentina USER nuestro apoyo total a los amados costarricenses! #sialavida URL,C
1167924318661046272,"¡hoy se realizó una nueva #marchaporlavida! 💙 esta vez en san josé de costa rica, donde marcharon miles de personas para decirle #síalavida. #laolaceleste presente en todo el mundo 💙💙🥰👏👏 #salvemoslas2vidas URL",N
1168249004905390087,es una película que remueve el corazón con una historia real. sigamos promoviéndola para que mucha gente la vea. hay mucho trabajo que hacer para ayudar a mujeres con embarazos den dificultades y sus bebés. con nuestro apoyo ellas dicen #sialavida #salvemoslas2vidas URL,C
1168252000062103552,es el mismo evento. el pasado sábado se dio la marcha por la vida. las imágenes son de dos medios distintos. a la izquierda la cobertura de USER las intensiones son evidentes. 🤢🤮 #noalaborto #sialas2vidas #sialavida #salvemoslasdosvidas #feminismo #feminismoobarbarie URL,C
1168301253698445312,"""la iglesia católica siempre estará a favor de la vida, con el aborto lo que se pretende es deshumanizar a la sociedad, legalizar un aborto es dar autorización para un asesinato”. mons. enrique sanchez martínez, obispo #nuevolaredo, #sialavida, #vozdelosobispos, #votocatólico URL",C
1168941592998289409,"los compañeros diputados y diputadas nos unimos en un mismo sentir a la causa, estar siempre a favor de la vida. de manera pacífica, nos reunimos para darle la voz a quienes decimos todos los días: #síalavida URL",N
1169005033360371718,gracias senador USER por su compromiso en favor de la vida y la familia. las familias mexicanas trabajaremos junto con usted para la reconstrucción de nuestro país. #mexicoesprovida #sialavida #unidosporlavida URL,C
1169087011506008064,"""un ser humano, desde el momento de la concepción, es ser humano, un ser autónomo, con un programa de vida propio y un patrimonio genético diferenciado"". pablo siegrist, director fundación jérôme lejeune en españa, #defendamoslavida, #méxicoesprovida, #sialavida, #votocatólico URL",C
1169306356383395840,"para este ""sr."" que habla de la muerte de un niño tan irresponsablemente, que acusa sin tener pruebas. por favor deje de incitar a la violencia. 🇵🇾🙌 la vida de las personas es el bien principal, #respete #sialavida #noalaviolencia #violenciaesmentir URL",C
1171466582502989827,#salvemoslas2vidas hidalgo muestra con fuerza a todo méxico que ama y respeta la vida y que tan importante es la mujer cómo el ser humano en su vientre #sialavida,C
1175063033246310405,"mañana todo méxico saldrá a las calles a alzar la voz para decir #sialavida, #sialafamilia y #sialaslibertades. nadie nos va a silenciar ni va a coartar nuestra libertad de expresión. no te quedes callado. actÍvate mÉxico!!!🇲🇽 #abrazandoaméxico URL",C
1175507109590401024,"miles reunidos en querétaro en defensa de la vida, la familia y la libertad 💙 #sialavida #sialafamilia #salvemoslas2vidas #mexicoesprovida #abrazandoaméxico URL",C
1175897026229391361,"más de 500 000 personas marcharon a favor de la vida y la familia en distintas ciudades de méxico, incluso hasta en estados unidos. ¡felicidades! #sialafamilia #sialavida URL",C
1176649632815943680,"alegato final de USER ""señor juez, yo soy un médico. y mi trabajo consiste en curar, a veces; aliviar, a menudo; acompañar, siempre... pero matar nunca."" #sialavida URL",C
1176895408540307456,convocamos a la sociedad civil y a los partidos políticos que independientemente de las diferencias políticas defendamos de manera férrea y decidida a algo tan sagrado como el derecho a vivir. #yoamolavida #noalaborto #síalavida #pancontigo URL,C
1177025973239332866,en #oaxaca ahora es mas penado acabar con los huevos de tortuga que con los seres humanos en plena gestación 💔 🐢 ≠ 🤰🏻 #salvemoslas2vidas #mexicoesprovida #sialavida,C
1177031026624929792,"en el campito ejercitamos la esperanza. sabemos que lo imposible a veces conlleva algo más de trabajo hay 130 perritos inválidos que viven en el refugio, disfrutando de su 2° oportunidad si querés colaborar con nosotros entra al link👉 URL #sialavida #refugio URL",C
1177286827662872576,la vida es un milagro y nadie tiene derecho a quitarla. #sialavida,C
1177303881354764288,"corte suprema rechaza proyecto USER: durante gobierno de piñera este proyecto no verá luz verde. un triunfo de las comunidades y organizaciones ambientales, un triunfo contra el cambio climático 🌎🎉🐧💪🏼✊🏼 #chaodominga #noadominga #sialavida URL",C
1177563969113993218,"me hablas de tolerancia y me dices fanático, retrogada, me insultas y me agredes? me hablas de tolerancia e incitas odio hacia mi ideología y mi lucha? me hablas de tolerancia y buscas boicotear mis cuentas? se trata de ser coherentes, no hipócritas. #sialavida 💙",C
1178163955677765633,"mientras en mérida marchan más de 20 mil personas en un festival de alegría y respeto por la vida y la familia, las promotoras del aborto marchan violentamente en la ciudad de méxico, causando destrozos e insultos. #sialavida URL",C
1178420974494072833,hay quienes se oponen a la #penademuerte pero están a favor del #aborto. el #aborto es la pena de muerte de un inocente e indefenso. #sialavida URL,C
1179201953336893442,"paraguay 🇵🇾 ¡nació lía maría isabel, la primer bebé operada intrauterinamente en ese país! tanto ella cómo su madre se encuentran en perfectas condiciones clínicas. el equipo médico calificó de maravilloso el resultado de la intervención.(hilo) #sialavida URL",C
1179258013439479808,"miles de médicos y profesionales de salud se suman para manifestar que ""no cuenten conmigo"" para el aborto. #nocuentenconmigo #sialavida URL",C
1179389026572341248,"la amenaza más importante para la paz es el aborto. si una madre puede matar a su hijo, ¿qué nos detendrá a usted y a mí para no matarnos unos a otros? madre teresa de calcuta. #noalaborto #sialavida #salvemoslasdosvidas #nohayabortoseguro URL",C
1179433636401205248,#noalaborto. estás mujeres no me representan. #sialavida. USER. nuestra constitución nos representa porque está USER no queremos más muertes. URL vía USER,C
1179437409571889155,hoy en USER... #mexicanosalgritodevida #síalavida #elabortonoesunderechohumano #salvemoslas2vidas URL,N
1183103540341936129,"después se ofenden cuando les dicen feminazis. era acabar con la pobreza, no acabar con los pobres. se trataba de más oportunidades, no de menos hijos para las mismas oportunidades. #sialavida siempre! 💙 URL URL",C
1183254972777062400,#soymujerprovida xq dar vida es el enorme don q tenemos. qué gran regalo poder ser madre. regalo q hay q honrar y no destruir con la aberración del aborto. las asistentes al #enm2019 #nomerepresentan más bien me dan lástima. no pueden valorar la grandeza de ser mujer #sialavida,C
1183562070727581696,"la violencia ecográfica, igual que todo lo que se inventa el progresismo tiene una razón de fondo: defender el negocio. el 78% de las mujeres que consideran abortar, después de ver una ecografía de su bebé, se arrepienten. #salvemoslas2vidas #sialavida #noalaborto URL",C
1185355044331360257,"amiga guerrera USER; puede que sigan intentándolo, pero recibirán la misma respuesta #primerodios #sialavida #victoriasellada USER USER URL",C
1188190700539531264,"una vez más demostramos que somos más los que queremos que el estado defienda y proteja la vida de todos en cualquier etapa de desarrollo. gracias a todos los que se atrevieron a decir #sialavida, #sialafamilia y #sialalibertad. URL",C
1188823282994368512,nooo #orizaba dice #sialavida #noalaborto URL,C
1189324453664186368,"international planned parenthood federation (ippf), la organización abortista más grande del mundo, tiene una filial en nuestro país que se llama mexfam. sus clínicas se encuentran en 25 estados de la república y reciben financiamiento del extranjero. #síalavida #abretusojos URL",N
1189703434263498764,"toda vida humana, sin importar sus circunstancias, tiene derecho a la vida. #sialavida URL",C
1189728910218534912,recuerda: tú también fuiste un no nacido durante nueve meses. #sialavida URL,C
1189898300679491584,"sí tenemos amor a nuestro alrededor, amor de amigos, amor de familia, amor de pareja, amor de cualquier tipo, el amor es el camino, dónde pongas amor hermosas cosas pasarán... #sialavida💙 #buendíaatodos❣️🤗😘😄👈☀️🌏🌈💯🔥🤟🤞 URL",C
1189986147218444288,"conoce los derechos del niño por nacer, el primero: ser reconocido como humano. #sialavida URL",C
1190067362889781250,#nohalloween porque no son tradición #mexicana lo nuestro #altardemuertos #fielesdifuntos #diadelosmuertos #sialavida URL,C
1190111858834980866,USER USER USER USER USER USER USER salvemos las 2 vidas. déjenlos vivir!! mejor legislen que se pueda adoptar desde el vientre. #hidalgoesprovida #sialavida,C
1190112043073974273,"si se legaliza el aborto, entonces que se apruebe la pena de muerte... #sialavida USER USER USER USER USER USER URL",C
1190127332943650816,"fracción parlamentaria del pan en cámara de diputados, propone consagrar dentro de la constitución, el #derechoalavida desde la concepción. la iniciativa se turnó a la comisión de puntos constitucionales. #defendamoslavida, #síalavida, #reportelegislativo, #votocatólico URL",N
1191070306179461120,"decirle a una mujer que la solución a sus problemas es matar a su bebé, supone una de las mayores amenazas contra su cuerpo y alma. #sialavida URL",C
1191501265433485312,🎉🎉#hoy recibimos nuestro diploma de #diputados electos por santa fe. vamos a promover en la legislatura la protección de la vida y la familia💙💙gracias a todos los que hicieron posible esto!!✌🏼✌🏼#sialavida USER URL,C
1191942827439271937,"""cuando el espermatozoide fecunda a un óvulo ambos dejan de ser lo que son y se genera una nueva realidad, que es un cigoto, en él está contenido el ser humano"". dra. mónica lópez barahona, directora USER, #salvemoslas2vidas, #síalavida, #argumentosvida, #votocatólico URL",N
1192312540623179778,"cuando vi la noticia de la visita de USER al santuario de guadalupe, lo primero que recordé fue justamente que la virgen se manifestó embarazada!! no sé que le pidió él realmente, si sé lo que pide el pueblo argentino!! #sialavida 💙💙 #argentinaesprovida 🇦🇷 URL",C
1192469816457621504,la obcecación abortista reflejada en la #nom046 q en su afán de generalizar el aborto quita el requisito de dar parte a la autoridad y con ello se deja de perseguir al violador es la combinación de impunidad y crimen a los más inocentes e indefensos #sialavida #salvemoslas2vidas,C
1192895723852967937,"hay muchas razones para oponerse a la norma técnica del aborto, acá 11 argumentos de peso dados a conocer por la asociación médicos por la vida los invito a leerla, en especial a usted presidente. compartala y juntos hagamos esfuerzos para cerrar ese portillo #sialavida URL",C
1192979618703269889,muchas gracias USER! #prolife #provida #síalavida URL,N
1193250034927538176,┏┓ ┃┃╱╲ en ┃╱╱╲╲ esta ╱╱╭╮╲╲ casa ▔▏┗┛▕▔ defendemos ╱▔▔▔▔▔▔▔▔▔▔╲ los derechos humanos #sialavida #noalaborto 💙 ╱╱┏┳┓╭╮┏┳┓ ╲╲ ▔▏┗┻┛┃┃┗┻┛▕▔ URL,C
1196800289254203392,a esto le llaman progreso a quemar viva a una bebé en el vientre materno. comparte para que la gente reflexiones sobre el terrible crimen del aborto. #noalaculturadelamuerte #noalaborto #sialavida URL,C
1197023985982148609,"#libertaddeexpresión las luchas se prostituyeron, se desviaron, el lobby lgtbi no busca igualdad, sino beneficios. #sialavida #familianatural 👨‍👩‍👧‍👦 URL",C
1197305387311075329,cada intento de meter proyectos por las ventana o de forzar la voluntad popular se va a encontrar con millones de argentinos y argentinas cada vez mas unidos y comprometidos en jugarse por las dos vidas. #sialavida 💙💙,C
1197491759384805377,la decisión de la mujer que aborta es “incuestionable” y no debe ser sometida a juicios de valor. es decir los médicos mudos solo proceden a matar al hijo y ni se les ocurra apelar a la libertad de expresión para dar un buen consejo a esa mamá #noalprotocolodelamuerte #sialavida URL,C
1197959103391379456,"jajajajajjaja que belleza. me muerooooo 🥰😍 si así es en el vientre, me imagino cuando nazca USER #sialavida ♥️♥️♥️ URL",C
1199526632035356675,"habría que excomulgar al presidente que apruebe la legalización del aborto: la misión es salvar vidas, no liquidarlas: señaló mons. héctor rubén aguer, arzobispo emérito de la plata, argentina. #defendamoslavida, #salvemoslas2vidas,#síalavida,#votocatólico URL URL",N
1199712233757925376,"hago un llamado a los legisladores de oaxaca a que actúen con responsabilidad y no como unos cobardes asesinos, los ciudadanos de oaxaca y los mexicanos decimos;💙 si la vida 💙.#sialavida #conabortonotevoto URL",C
1199728260046839808,"yo quise abortar a mi hija pero me arrepentí de pensar eso, es verdad que pasan pensamientos que te hacen dudar, pero créeme sales adelante. el aborto no es ni nunca será la solución para tu ""bienestar"". #noalaborto #sialavida #oaxacaesprovida",C
1200496407712555008,"promover el #aborto no te hace ser compasivo con la mujer, te hace ignorar que el aborto destruye mujeres! #sialavida URL",C
1200820580154519553,"que nada te impida defender la vida, miles de niños necesitan de ti. #síalavida URL",N
1200848862946189315,gracias USER por tu gran compromiso en defensa de la vida desde la concepción hasta la muerte natural. que dios te colme de bendiciones y de éxitos con USER 🎬🙏 #sialavida 💙 #sialafamilia #noalaborto URL,C
1200932949404901376,"las feminiztas que atacan iglesias, vandalizan y promueven división no representan la esencia del feminismo real. #elfeminizmonomerepresenta soy feminista, no asesina #sialavida 💙",C
1200942729477251072,👆por favor compartan es mi hermanita menor. #oracion #facebook #santorosario #mexico #libertadores #sialavida #noalaborto #noalabortoenecuador #salvemosalafamilia #mexicolibre,C
