Stance,Tweet
-1,USER USER #unborncivilrights because in a civilized society no one has the right to take an innocent life.
-1,mt USER: you can do something try to touch hardened hearts and
-1,having luxuries is great luxuries having you not great or good you can't serve god &amp; mammon you will love one hate the other
-1,christians are leaving the girl scouts over its connection to planned parenthood
-1,i defend the life of the #preborn because they are people as much as any of us already born.
-1,mt USER: the greatest destroyer of love and peace is abortion.
-1,USER #prolife #march4lifeuk #prolifegen #prowoman spot the !
-1,mt USER: we the people end abortion america!
-1,"if you are neutral on situations of injustice, you have chosen the side of the #oppressor #desmondtutu #chooselife fight for a"
-1,#abortion activists throw smoke bombs at #prolifers to disrupt #marchforlife USER
-1,the no-holds-barred production of trainspotting is here this thurs-sat. for more information:
-1,having a drink with 'spud' USER after my chat with him for USER ewen bremner was brilliant. thanks mate.
-1,“i'm proud to support life”: USER calls for special session to defend life.
-1,wow. what a show. that is what you call art! pure quality! go see USER USER USER
-1,USER my story. tested positive in utero for trisomy 18. here he is 18 years later.
-1,"... say no to the guilt-ridden, idiotic, self-defeating mindset that thinner/lighter/smaller is better. you deserve more"
-1,another planned parenthood failure:
-1,we open #trainspottinglive at the famous USER in sheffield tonight!
-1,"in 38 states, this baby could still have been legally aborted."
-1,“anyone who loves peace cannot tolerate attacks and crimes against life.”
-1,USER USER USER satan has drawn the line and the #faithful must decide whether they affirm a culture of death or the culture of .
-1,rt if you support #personhood for the .
-1,#whatsprolifeabout it's about defending those who are too small to defend themselves &amp; it's giving a voice to the voiceless
-1,so inspirational. so emotional. so real.
-1,rip USER. thank you for the incredible music and sharing your suffering with the world.
-1,"please, #stopkillinganimals for food, fun or clothes! ~"
-1,the way we’re conceived is not what determines our worth as a human being
-1,when grace told sienna to #chooselife in #hollyoaks i wanted her 2 give it the full #trainspotting speech!!
-1,"good day lovelies! let's make today a #whamtastic day by ignoring, blocking or muting the negativity!"
-1,"mt USER: new mood,new plan. let america decide!"
-1,6 inspiring &amp; authentic ways pro-lifers uphold human rights. | |
-1,mt USER: we the people end abortion america!
-1,u.....n.......i.......t......e........d yaaaaanited are the team for me...
-1,"this mom no longer sleeps on the trains, thanks to good counsel homes!"
-1,"planned barrenhood , not planned parenthood!! the preborn are human, and abortion is violence- it's science!"
-1,trump_god belongs in our public square!
-1,2 cast of #trainspotting2 to celebrate the release we put something together. congrats from
-1,#prochoice doesn't make women powerful. taking responsibility for your own actions makes a person powerful.
-1,today is the 44th annual march for life in washington d.c. #prolife eration
-1,#chooselife! the #marchforlife reaches the supreme court!
-1,dr. joseph graham fellows at !
-1,#adwvideo | watch this #dcarmory #mass4life video and you'll see the joy and energy of the !
-1,true feminism starts with life #prolifefeminist #prolife eration
-1,a savage attack didn't stop them from attending the #marchforlife. : : USER : USER
-1,today was amazing! hundreds of thousands of people bearing witness to human dignity &amp; rights for all
-1,"need another hit of trainspotting? the sequel, #t2trainspotting is out now. here's my review"
-1,so thankful to have been a part of something so great
-1,anche lana adora bobby can. not. wait. for. this! #t2trainspotting #chooselife robert carlyle ewan mcgregor...
-1,happiness is acceptance.
-1,USER soundtrack curated by #dannyboyle might just be the most perfect movie soundtrack ever put together
-1,"choose to walk into waves, instead of walking into walls - travelrebel …"
-1,new #trainspotting2 was absolutely unreal
-1,mt USER: fearfully and wonderfully made! by god.
-1,mt USER: so beautiful and angelic. please .
-1,. USER 's #operationtransformation campaign in full swing in the canteen! #horticulture features prominently
-1,trainspotting
-1,standing for the voiceless. gen
-1,the reality of abortion~ you killed your baby!
-1,"USER good to see you back training buddy, good luck"
-1,one day.... you will wish you had me
-1,today has been a really good day. i've even been satisfied at myself in fitting room and that never happens.
-1,cool hike with the kids this morning to dublins highest peak at kippure. even had time for hot chocolate &amp; snacks
-1,#dakotajohnson advocates #abortion at #oscars #oscars17 with #plannedparenthood pin
-1,pro-life students will protest barbara bush fundraiser for planned parenthood abortion biz
-1,"mt USER: time for new mindset, abolish abortion!"
-1,mt USER: i chose not to view your life as optional.
-1,mt USER: i chose not to view your life as optional.
-1,mt USER: the greatest destroyer of love and peace is abortion.
-1,"mt USER: new mood,new plan. let america decide!"
-1,mt USER: i chose not to view your life as optional.
-1,mt USER: so beautiful and angelic. please .
-1,USER - 'you're very welcome in scotland.'
-1,only jesus can heal the pain of .
-1,"congratulations USER on your 10 year anniversary and your 1,000+ campus groups."
-1,"clergy, community &amp; non-profits at flatbush gardens engaging community about recent senseless shootings. USER"
-1,congratulations USER on 10 years of building the #prolife generation &amp; saving lives!
-1,do you believe life is worth living in every stage? join our team!
-1,static cling?! check out today's gen news:
-1,in honor of floor director USER wham's #wakemeupbeforeyougogo blaring pre-show in the studio!
-1,"pregnancy affects more than a woman. fathers are expecting, too."
-1,a 25-year-old woman who was not expected to survive speaks out on her mother’s refusal to abort her.
-1,so grateful to USER for introducing lb46 and supporting #chooselife license plates!
-1,this #catholic university has suspended a #prolife lecturer for opposing #abortion USER
-1,new #prolife law in arizona. gov signs law to protect babies born alive after abortion. | |
-1,"“words kill, words give life; they’re either poison or fruit—you choose.” proverbs 18:21 msg"
-1,mt USER: halt this madness_outlaw abortion!
-1,mt USER: the greatest destroyer of love and peace is abortion.
-1,liz stands with planned parenthood that kills 450 girls a day. don't be a hypocrite like elizabeth warren #chooselife fight for the girls.
-1,press secretary nicole &amp; former sba intern aidan are ready to #sockit2pp! USER
-1,nationwide pro-life protests to occur this weekend
-1,mt USER: so beautiful and angelic. please .
-1,talking about living this life through the holy spirit in which i would simply die without.
-1,edinburgh. half an hour to survive before getting a wee habit
-1,unborn life_restore true values!
-1,congratulations to michael knox (left) who took first place at ohio right to life's annual youth oratory contest!
-1,a letter to people of #life! rt by #lawrencefox gen youth
-1,"mt USER: new mood,new plan. let america decide!"
-1,#moses could not see god'sface&amp;live. now we do #christmas rt
-1,"mothers, fathers &amp; babies deserve better then abortion"
-1,it's coming! #resistance2017 #interninvasion USER gen
-1,pro-choice woman recounts “emotionally scary and dangerous” experience with abortion pill:
-1,it was epic! #trainspottinglive #chooselife #5stars fan shot with sick boy USER artsdepot
-1,"pregnant at 16, i rejected abortion — today, i have no regrets:"
-1, for our USER #trainspottinglive at USER must end sunday boys and girls!
-1,already sold out 5/10 shows USER for #trainspottinglive with limited availability on the rest! #chooselife belfast!
-1,victory! maine defeats dangerous bill to legalize assisted suicide
-1,what one school is doing to counteract the popular show #13reasonswhy about .
-1,mt USER: keep me safe lord from the hands of the wicked.
-1,getting a good night sleep before flying to france in the morning. my chariot awaits USER USER USER
-1,aborted quadruplet babies die with their arms around each other !
-1,you only have 1 hour &amp; 15 mins left to vote in the
-1,hi USER - we got a little inspired by the trainspotting kit video
-1,my tribute for USER
-1,*when someone says abortion is okay*
-1,attending the #marchforlife last year was affirmation for claudia that she was part of the #prolifegen: USER
-1,.USER please vote no on the #bcra and the #ahca. #chooselife like we did and #protectfragilekids by fully funding .
-1,congress must de-fund planned parenthood immediately petition #prolife #prolifegen #defundpp USER USER
-1,USER it is so sad that we live in the world where this is actually an issue. #chooselife or death of an unborn child.
-1,oregon house will vote tomorrow on house bill 3391. please take action to demand: call/email!
-1,went to see #trainspottinglive tonight in falkirk. best show ive seen cast were phenomenal!
-1,the #prolifegen stands in defense of baby .
-1,"USER horrendous, keep on doing what your doing"
-1,USER she will be missed. a like gone to soon. rip mary
-1,USER USER omg! she and all other babies are beautiful!!! thank you lord for life!
-1,hs in pa denied a students for life group to start. they just got sued. #prolifegen #freespeech USER
-1,be a hero and choose life! #beahero #life #chooselife #prolife USER USER USER USER USER USER USER
-1,hanging with the #chewy on this hot summer daze!
-1,#youngwomenrun: we need you #prolifegen to !
-1,i was #lovinglife at USER roadshow today - engaging with so many people about #pregnancy and life in the womb!!!
-1,at the mid state fair central ca working the #prolife booth representing knights of columbus 2night #smile your mom chose
-1,let us #pray together now for the unborn
-1,"tell them: ""we don't want taxpayer funding of abortion or planned parenthood in healthcare!"""
-1,#stlouis ordinance forces churches and #prolife groups to fund #abortions USER
-1,happy quote day 30
-1,#kumbaya welcomes us to #austriavienna rt #catholiceducation 2 …
-1,USER USER who here thinks it's no coincidence that revlon starts this campaign when t2 is released!
-1,super soft but honestly would not trade this experience for the whole entire world
-1,50 years of abortion is 50 years too many - young people arriving at #spuc50yc to equip themselves to defend life
-1, bravo!! there are other options for young mothers than .
-1,"there's always room for #hope. it has to get better - the way we treat each other, and care about each other."
-1,"#abortion is not an issue of ""choice"" any more than slavery was an issue of ""choice""."
-1,demand congress take the #nocancerpledge: pass no law that exposes the people to carcinogens.
-1,"USER delivered 196,543 baby socks to capitol hill!"
-1,i've arrived at the #mass4life. it's good to be here with the #prolifegen. the future is life!
-1,.USER slams bpas head for ‘abortion just family planning’ claim
-1,every life matters and life empowers women we're the
-1,"with the sequel on friday, see where it all started! #trainspotting blu-ray only £6.99! -"
-1,#prolifefeminist #unplannedpregnancy #chooselife #abortion pregnancy and parenting help
-1,it would be a great day #tcot #pjnet #ccot #rednationrising #chooselife gen
-1,been a long day after an even longer night! had a great #bathlifeawards - such an awesome event to be involved with
-1,the corner
-1,i'll choose these refugees over fear all day...every day.
1,#foxnews2017 Sick and tired of the #LiberalHypocrisy when those who protest loudest against #RapeCulture also scream loudest to accept it!
1,also holy ish this is horrible.
1,"as a dr &amp; gov, i will stand up to USER &amp; gop from throwing thousands of virginians off their healthcare &amp; restrict"
1,republicans are attempting to pass a total abortion ban. we must take a stand against attacks on #reprorights now.
1,what do #reprorights look like in your state? check out the new USER report and find out!
1,very telling that you assume #saytheirnames will lead to false accusations. you are predisposed to believing women are lying.
1,what we can learn fr 1980s #prochoice organizers who fought to protect #reprorights under reagan
1,we are going to keep fighting for women and families. we will always fight for #reprorights. and we #wontbackdown. USER
1,"when #reprorights are under attack, we stand up &amp; fight back. take action to fight beside us during the trump years:"
1,"44 years of roe, yet some still lack access. support safe, affordable #abortionaccess for all."
1,our body. our choice. let's flood congress with phone calls now!
1,#thankyoutrump for your famouse quote below #thankstotrump now anyone with fame is allowed to walk by and grab my #resist #rapeculture rt
1,"house votes to pass #hr7, an #antichoice bill that harms low-income women. unacceptable! USER"
1,"people who think there's ""no such thing"" as #rapeculture are usually falling for one of these myths."
1,and some people still deny a #rapeculture exists.
1,notations! red: not millions yellow: not in 400+ locations across the country
1,abortion &amp; contraception = health care. restrictions on #reprorights will take us back to back alleys &amp; unsafe care.
1,the bills we're fighting &amp; face year after year in #nh are part of a pattern to erode #reprorights says devon chaffee USER
1,here's where trump’s #scotus picks stand on #reprorights. spoiler alert: they're all pretty terrible. USER
1,get ready for a fight - all of trump's potential supreme court picks would be dangerous for .
1,waiting to speak with our ny state senators on the importance of the ccca and !
1,reminder: this wed. we will hold a tele-town hall discussion about #reprorights. don't miss out!
1,3/ and these are all furthered by a larger #rapeculture and patriarchy that had many years in law making women the property of men
1,norway pledges $10 million to counter trump's global anti-abortion move
1,"#rapeculture starts in elementary school. ""boys will be boys"" is not an excuse for violence."
1,"things women are not like, an incomplete list: 1) a plate of red meat 2) an unlocked car 3) a parent being nagged for ice cream"
1,"#reprorights - ""i want to protect these men from themselves."" hb 396, which would require at least two doctor’s..."
1,trump is far from the 1st elected official to make shameful &amp; repulsive statements about women &amp; :
1,12 year old girls should be taught to tolerate the sight of a grown man's penis.
1,an unfortunate example of what happens when lawmakers don't base their policy on science
1,this #tweet by #neilgaiman about my article still makes me #happy. totally worth getting kicked out of my band for.
1,over 300 world leaders are opposing #globalgagrule. thank you for supporting the #reprorights of women everywhere.
1,"#read: “land of the raped, home of the rapists” by USER"
1,"#womenwearwhite to honor american woman suffragists at #jointsession as a pledge to fight for #equalpay, #reprorights, etc. |"
1,.USER nails how toxic masculinity feeds rape culture:
1,"you'll #standwithpp if you actually care about access to health care, USER. USER"
1,"#reprorights - ""at the end of the day, escorting at a clinic can be really freaking hard, but it’s worth it. - if..."
1,"#reprorights - ""tx state rep. farrar cribbed the entire bill—titled the “man’s right to know act”—from similar..."
1,USER this article is classic #victimblaming #rapeculture 101
1,"speaking of men who pretend they're feminists to exploit &amp; abuse women: this dude is ""very sorry."""
1,USER can you put this back up on your wall? it shows who you really are.
1,judge gorsuch has consistently ruled against #reprorights. learn more about his record on women:
1,15yrs old and this girl will carry that with her a lifetime. 40 ppl watching do nothing. profoundly sick world we live in.
1,how do you call out #rapeculture in your everyday life? #everydaygenderactivist #humanrightstweets (giphy)
1,as a USER alumna and a decent human being i am completely disgusted by the institute's perpetuation of
1,"a table full of men deciding women's health?? and now trump wants a lifetime seat for a nominee hostile to #reprorights. oh yea, !"
1,when politicians actively block #reprorights in public policy a relentless push 4 change is the only language they understand
1,".USER, feminist hero, pledges $650m to fight against anti-abortion laws:"
1,why you need to stop reframing rape survivors' stories by USER
1,how junk science is leading to harmful reproductive health policy in utah
1,#misogyny #rapeculture exhibit a: man cleared of sexually assaulting underage girl 'because he didn't enjoy it'
1,anti-choice activists responsible for bogus planned parenthood tapes face 15 felony charges
1,so grateful to have the fiercest congresswoman USER fighting to protect #aca #reprorights USER USER
1,america must always defend women’s #reprorights &amp; the millions who'd be left without care if USER is defunded. rt to
1,good news: belén will walk free! read more about her story on our USER:
1,"USER, how about you put up signs that say ""don't attack people""?"
1,engineering cheers #rapeculture USER
1,sexual violence is interconnected.
1,"USER USER too bad you are against workers,"
1,this is what it looks like when lawmakers prioritize their religious beliefs above all else
1,"#broadchurch was not just an epic piece of art, but vital commentary on dangers of female objectification, toxic masculinity &amp;"
1,justice that isn't intersectional isn't justice at all.
1,"w/o reproductive rights to our own bodies, women cannot have economic freedom &amp; equality. please support #reprorights USER USER"
1,hold perps accountable for their actions: do not let them make excuses or blame the victim for their behavior. end .
1,"we need repeal, not replacement; we need #reprorights out of the constitution wholly"
1,great to see the #citizensassembly being more sensible than our government
1,here's why the war on science is also a war on .
1,"for #sexualassaultawarenessmonth, let's rethink what we teach kids about ."
1,"tough, fierce words: “blundering men”…”sanctimonious zealots” bring suffering&amp;death: #reprorights ths USER"
1,"#reprorights are, &amp; must be at center eco empowerment 4 all #women, #disabled women too worldwide."
1,"#reprorights are, and should be, at the center of economic empowerment for women and girls around the world."
1,powerful letter led by USER &amp; USER urging USER to stop us assault on
1,"#wth surprising, no! #idiot #whiteprivilege promoting culture in #america treat women as property not people!"
1,fantastic blog by USER co-director johanna stiebert on #bible and #rapeculture. essential reading &amp; urgent work.
1,"""this is the floor, not the ceiling of what we want"" fascinating insights into the fight for #abortionrights in #honduras from USER"
1,this week we spoke to USER branch meeting w USER about #abortionrights in uk &amp; ire.great to meet USER &amp; USER too
1,this is unacceptable: nypd sergeant who raped 13-year-old girl gets 3 years in prison
1,women of nsw i'm sorry rights to your own body are still criminalised and it was old white men who made the decision
1,"#srhrdialogues; sexual violence is due to #rapeculture &amp; misogyny, recognizing patriarchal manifestations.."
1,"rep fisher resigned, the USER ready to give him a free pass. #rapeculture ty USER USER USER USER"
1,the story of this woman's self-induced #abortion &amp; death is so relevant in this #trump era.
1,"america may love #rapeculture, but the #universe don't:"
1,here's some tips on rape prevention - maybe you should read and take note ched evans. #chedevans culture
1,here are 3 things you can do - right now - to keep the pressure on USER to sign
1,this is why we must elect a strong #reprorights gov in november! glad for 2 candidates committed to pp funding. USER USER
1,#rapeculture summed up.
1,"now more than ever, new york needs to be a leader on #reprorights. sign the petition:"
1,need $673. to hit goal #vagicalmysterytour in #atl 6/2 USER USER USER USER
1,a dad laughing about his boy toddler looking up random women's skirts. his wife and her friends think it's funny. is this ?
1,#sb8 is a shameless attempt by #txlege to further restrict #reprorights. this heinous anti-#abortion bill will go to the governor’s desk.
1,it's called
1,i believe bill cosby USER
1,yes and yes...this is what we call: #rapeculture the .
1,"was anxious &amp; in need of a reason to procrastinate sleeping, so decided to help USER out by correcting an article for them. yw."
1,"how to actually win: be for the people. #medicareforall + #reprorights + #lgbtrights = duh. USER gets it, USER."
1, slash coverage increase premiums restrict #reprorights this #healthcarebill will have devastating impacts.
1,missouri advances bill allowing employers to fire women for using birth control (via USER)
1,"the fight isn't over, but #hb2 scotus win gives us power to dismantle similar barriers to our #reprorights and health care across the us."
1,"the idea that a woman's no never means no. how #rapeculture works, in a thread."
1,our clients a and b are delighted that their long struggle has resulted in this decision USER
1,congress proposes 'rape free zone' legislation to curb sexual assault -
1,our #1 most popular post of 2016 - too many of us can relate. can you?
1,lesson for malignant narcissists: do not sexually harass a lawyer or try to coerce her.
1,here's how to be a better reproductive rights advocate in 2017
1,"these women will be powerful champions for women, families, and ."
1,"says the ""bourbon enthusiast"" ...also how about maybe recommending to young men that they not rape anyone."
1,#breaking: USER announces plans to defund planned parenthood #istandwithpp #reprorights USER
1,.USER sharply questioned trump's secretary of state nominee about whether he will protect .
1,"hey, price, we could bring you binders full of women! take action:"
1,"if you're a vegetarian you don't eat meat, but you don't demand that meat is taken off all the menus."
1,seen at the #womensmarch today. a powerful day of solidarity as we march &amp; fight to end violence against women
1,men have told me that my whole life. didn't listen to them &amp; i won't listen to you. my constituents call the shots &amp; they want !
1,"every year, 303,000 women die in pregnancy or childbirth. it’s not pro-life to deny them access to reproductive health care."
1,less than 2 days after the historic #womensmarch and trump is already attacking #reprorights with his
1,.USER and i go to vote in defense of reproductive freedom and against hr 7.
1,were you at the #womensmarch on sat.? then you need to call your senators about #hr7 on wednesday.
1,a great post-#womensmarch read: where do we go from here as #reprorights activists? USER
1,pay attention 2 our leaders. demand respect. hyde hurts women. this is unacceptable! #beboldendhyde #reprorights USER USER USER
1,"always inspired to hear &amp; see 1 of my heroes, USER, talk about the #urgencyofnow USER USER"
1,trump has set a disastrous course for women’s health &amp; #reprorights: USER
1,on our way to a legislative briefing on capitol hill hosted by our friends at USER
1,track all of the #antichoice #abortion and #reprorights bills at the #txlege with our bill tracker:
1,this is what donald trump and the gop congress have done to #reprorights in one week. one. week.
1,"""dshs admits the amendments have no health benefits and … induced no health problems."""
1,"#rapeculture at baylor - *christian* school whose players, coaches, &amp; staff (incl. pres clinton investigator ken starr) defiled the bible"
1,"you can bet majority of germany, france, sweden, denmark all wish they had done the same."
1,"#reprorights are under assault given price, ryan &amp; others, plus #scotus vacancy. glad USER doing this &amp; hope other govs follow suit."
1,how the hyde amendment &amp; h.r. 7 punish america’s poor women
1,"#whatwomenwant, on #valentinesday &amp; every day, is respect. respect for our bodies, our #reprorights, and our work at the office &amp; at home."
1,#maga #trumptrain #americafirst #faith is beautiful. this hate?murder? #rapeculture ? is fear control not faith.#sociopaths aka
1,#globalgagrule restoration denies women their rights &amp; has a devastating impact worldwide
1,"famous football-playing rapist jameis winston tells elementary school girls to be ""silent"""
1,are you arguing that it's ok the president assaulted women or that casey affleck isn't that bad in comparison? either is yikes.
1,"america, where we don't send abusers &amp; rapists to prison. we give them #oscars or a nice oval office..."
1,rt USER: this sums up #reprorights day at USER
1,over 300 world leaders are opposing #trumpglobalgag. join us in supporting the #reprorights of women everywhere.
1,and it's no wonder.
1,neil gorsuch poses an existential threat to our civil &amp; #reprorights. we must .
1,"join us for women's advocacy day in raleigh 3.14. #reprorights are on the agenda, among many other issues #womenmobilizenc USER"
1,if the marines had taken slut pages seriously years ago when they were first exposed they wouldn't be having to answer now
1,tech companies are joining the #reprorights fight. here's why that matters: USER
1,USER but certainly not issues just as important to women:
1,when pregnancy begins is a scientific fact.
1,"you know, it takes two to tango... here's why men need to help pay for prenatal care:"
1,google #pizzagate. read this entire blog. if you know anything about #rapeculture &amp; #humantrafficking this shouldn't be too hard to imagine.
1,mainstream media jokes about prison rape are yet another manifestation of .
1,USER a better question: why do you assume dinner with opposite sex will lead to sex???
1,sign the petition: tell USER to stand their ground on
1,"defense says that the #rockvillerape was “consensual"" so where’s"
1,"when workplace sexual harassment ends in murder, is the company responsible?"
1,#rapeculture is alive and well over at faux news!
1,how ceos perpetuate rape culture via USER
1,"#feminism2017 says the porn title ""young teen takes brutal dick"" is not ."
1,"you don't mean to make life harder for #survivors, but that's exactly what you're doing with these."
1,over 2 dozen senators cited #gorsuch's troubling record on #reprorights as a reason they couldn't vote for his confirmation.
1,she doesn't owe you anything!
1,"'it's only sex' - a view i've heard many times when talking about rape, from men &amp; women alike. #rapeculture alive and kicking."
1,"#tellviceverything toews broke ethical rules, again. #nepotism #rapeculture #conjob #impunity. judge, tx to harper."
1,will we abandon women’s rights in the name of progressive politics? via USER
1,"oh hell, yeah!!! thank you USER"
1,"""red pill"" groups (intersection of anti-feminists &amp; white nationalists) have been promoting rape like this forever."
1,there's a growing movement of rapists*.
1,USER not to mention that a vote for her is real repudiation of .
1,"regina fonseca, women's rights defender, discusses strategies for change on #abortion #reprorights in honduras &amp; n.ireland. USER"
1,fight for women's #reprorights in #ireland #uk &amp; #honduras continues. abortion must be decriminalised &amp; treated as healthcare &amp;
1,contraceptive pill sparked a huge economy revolution. #reprorights are crucial for women's economic empowerment.
1,.USER unpacks how the #licensetodiscriminate executive order would harm #lgbt equality &amp;
1,teaching #consent starts young.
1,"very pertinent message by USER esp2 #youngmen against #sexualassault, ending #rapeculture, stop #lockerroomtalk &amp; act 2makethishappen"
1,i'm just gonna leave this riiight here
1,tomorrow is a big day at #txlege! be sure to also follow our #reprorights partners for live updates USER USER USER USER
1,first anti #reprorights bill is up. #hb2962 is part of a wave of bills ultimately aimed to deny texans abortion care.
1,carly marrying frank... mikey-c standing up for 'em... j shaking frank's hand... #generalhospital is
1,"hey USER your new drink ""pill cosby"" isn't raising awareness of #rapeculture, it's perpetuating it."
1,"a2: gender inequity, norms and stereotypes further perpetuates and is a leading root cause to"
1,.USER: #reprorights advocates worried dems are drifting towards giving up abortion rights to court trump voters.
1,every single day.
1,"""the judge said it was to his credit that he declined his friend’s offer to also rape her."" what a guy."
1,an important development in irish women's reproductive rights and healthcare
1,"another despicable assault on women's #reprorights that would deny millions access to basic, preventative healthcare"
1,many women believe the hung jury in #billcosby makes it harder for women who have been raped and assaulted from coming forward.
1,"we need to rise up a generation of loving, engaged fathers who teach their sons to respect women and destroy ."
1,i believe bill cosby. it’s time to start believing men who say they drug or sexually assault women.
1,we need to ensure that all provisions in #sb5 are promoting patients' safety and protecting their privacy
1,.USER explains that missouri is *already* the third most restrictive state in the nation when it comes .
1,.USER you should have been lobbying #childvictimsact and .USER .USER are a disgrace to new york.
1,.USER breaks down a new study on how lawmakers are pushing junk science policy that restricts
1,these elected officials cast votes to help women on all bills voted on in their respective chambers. thank you!
1,an important reminder as we discuss attacks on rights.
1,"when #reprorights are under attack, what do we do? stand-up comedy &amp; fight back! tix &amp; info for chicago (&amp; beyond!):"
1,too many thoughts? this blog might help. #cosby #rapeculture #womensrights USER USER USER - ty USER
1,this poet's response to #victimblaming is everything. culture
1,incredibly disappointing news from ni court of appeal. majority says #abortionrights a political decision.time for USER to step in!
1,today's ruling by belfast appeals court is a step in wrong direction. our full reaction here:
1,"an anti-choice agenda doesn't ""open the tent""--it slams a long fought-for door in the faces of women (&amp; men)who fought for #reprorights. 18/"
1,fantastic news &amp; the right outcome. well done USER &amp; all others who supported the motion.
1,swift move from USER on #abortionrights. so will ni women get signatures from USER doctors in england then? congrats USER
1,"after a&amp;b USER battle, amazing to read govt accept ""direct implications for equality in treatment of women fr ni"""
1,"#reprorights victory: federal court rules that so-called ""crisis pregnancy centers"" cannot use misleading ads"
1,a new freedom for women in northern ireland - a good decision #abortionrights #westminster USER
1,are these #male acceptable 🤔 cir-cum-stances
1,fun fact...
1,"nytimes: ""she was 14 going on 35."" ignoring is proof of"
1,"suspension hopefully, that's disgusting"
1,"*ephebophilia is the word your looking for. also,"
1,"USER USER unicorn is defined a ""mythical."" do you see that anywhere in the #rapeculture definition?"
1,complaints against furlong were investigated by the #rcmp. anyone surprised that no charges were laid? #rapeculture #mmiwg white
1,#reprorights activists: thank you for all you did in 2016 to fight for #reprofreedom &amp; gender equity. happy new year &amp; onward to 2017!
1,.USER is a champion for #reprorights. we need her now more than ever in the senate!
1,when USER speaker USER speaks up for #reprorights &amp; gets all the applause. USER
1,states are chipping away at #reprorights. here are some of the worst restrictions to watch out for: USER
1,my body grows numb and heavy on campus. number and heavier with every #rapeculture upholding decision #ubc makes.
1,and thank you USER for standing up for !
1,"women's rights are threatened at national, state, and local levels. honored to receive the USER endorsement today."
1,".USER says he respects women, then imposes #trumpglobalgag rule denying #reprorights worldwide."
1,no fed $$ can be used for #abortion b/c of #hyde. i oppose gop's effort to restrict #reprorights &amp; tell women what won't be covered
1,#rapeculture barbara kay: betsy devos’ an excellent pick for secretary of education via USER
1,".USER confirmed as us ambassador to the USER. a disaster for ,"
1,we won't stop fighting for
1,"thank you to cm USER, USER, and the rest of council for affirming !"
1,(•_•) &lt;) )my body. / \ \(•_•) ( (&gt; my choice. / \ (•_•) &lt;) )&gt; my rules. / \ →
1,great partnership: USER &amp; USER supporting #reprorights for women &amp; girls.
1,some good news for a change: lawmakers in 18 states are introducing bills to protect #reprorights USER
1,in albany we're wearing pink and talking to electeds to let them know we need them to stand for
1,here's where trump’s #scotus picks stand on #reprorights: USER
1,the iud rush: why women are seeking out birth control that can outlast 45 and gop #resist roll-back of
1,"this february marks 20 years of the choice of termination of pregnancy act, signed by president nelson mandela in 1997"
1,. USER USER talking abt denial of rights. will you bring policy for #reprorights and #trustwomen in future?
1,"outstanding day yesterday, with 2 major victories for USER representing !!"
1,"""we should insert ourselves into men’s most private health care decisions, as well"""
1,"""a constitution committed to equal protection cannot tolerate this result.”"
1,"while some know him as a rapist, others see him as... a good role model for children?"
1,"philip davies says domestic violence against men is wrong, and police *still* insist that doesn't make him a rapist or abuser!"
1,don't live a full life. #victimblaming #rapeculture #misogyny h/t
1,that moment when an anti-choice protester invades your space because you're a woman he wants to silence
1,"phrases like ""rape oval"", ""slut juice"" and ""slut alley"" is evidence #rapeculture exists."
1,"when #reprorights are under attack, what do we do? stand up fight back!"
1,#womenshistorymonth teaser - awc will be bringing an extremely special #reprorights guest to alabama. join us.
1, iswhen people excuse sexualising children and blame the child for said sexualisation.
1,trump restores #globalgagrule &amp; lots of african women will die. time to consider donation to USER
1,"when gop ""fixes"" to the #ahca trash maternity care and family planning"
1,24hr sit-in to support #plannedparenthood &amp; oppose #trumpcare. come on down 2 the fed building reno!
1,#neilgorsuch will strengthen the fight against
1,"we’re expecting a couple good, pro-#reprorights bills at the #txlege next week! join us in supporting them here:"
1,who doesn't love a lil medical autonomy with their pizza?
1,"anti-feminists should be raped, to teach them not to mock feminism."
1,yes. this.
1,"#jehovahswitnesses blame woman's ""choice of associates"" for her rape"
1,"created by USER - it's on us ""autocorrect"" psa translates casual conversation to reveal -"
1,thank you USER USER for standing for choice in virginia USER
1,it's clear our new administration doesn't value women. USER we will never forget &amp; stop fighting for
1,this is #rapeculture. this is why women are afraid to walk alone at night. too many people think this type of thing is funny.
1,i aggressively worked to ensure pregnancy centers inform women of their #reprorights &amp; proudly #standwithpp–#losangeles city atty mike feuer
1,"whelp, i think it's safe to say this has been the most ironic #womenshistorymonth in a while."
1,"jonathan mcintosh (USER) outdoes himself again. ""predatory romance"". disturbing, important."
1,icymi: victim-blaming newspaper headline highlights need for better media training
1,wtf is wrong with USER rapeculture rapekit womensrights
1,when last year they introduced the self defence class for women to protect themselves USER
1,"there are real heroes among us. USER is one. read #lifeswork, a war cry in the battle for :"
1,"USER thank you, senator merkley, for standing up for truth, justice and the american way! you are our hero."
1,"so happy to be here with USER organizers, friends and fellow activists."
1,"no, #reprorights is not ""the establishment."" argument sucked when bernie said it nationally, and it sucks when sanfran says that about va."
1,how many people do you have to sexually harass to get fired from USER?
1,looks like #billoreilly is learning the hard way just what a bitch karma is!
1,“i’ve got two words for you USER &amp; USER: fuck &amp; no.” by USER
1,"my key message as this week begins, keeping #srhrdialogues alive, #reprorights are #womensrights USER USER"
